Country,Region,Place_Name,Station_Name,WMO,Latitude,Longitude,Elevation,station_id,observation_time,air_temp,air_temp_unit,dew_point,dew_point_unit,min_temp,min_temp_unit,max_temp,max_temp_unit,temp_change,temp_change_unit,wind_indicator,wind_indicator_unit,wind_speed,wind_speed_unit,wind_direction,wind_direction_unit,pressure_sea_level,pressure_sea_level_unit,pressure_station_level,pressure_station_level_unit,pressure_change,pressure_change_unit,tendency,geopotential,geopotential_unit,height,height_unit,precipitation_indicator,precipitation3H,precipitation6H,precipitation9H,precipitation12H,precipitation15H,precipitation18H,precipitation24H,precipitation_unit,min_lowest_cloud_base,max_lowest_cloud_base,lowest_cloud_base_unit,visibility,visibility_unit,cloud_cover,cloud_cover_unit,cloud_type,cloud_amount,cloud_amount_unit,weather_phenomena,present_weather,TBO,TBO_unit,past_weather,low_cloud_direction,mid_cloud_direction,high_cloud_direction
Bulgaria,26,Kurdjali|Nevestino,Kardzali,15730.0,41.65,25.383333333333333,330.0,15730,19064,0.8,Cel,0.3,Cel,0.7,Cel,8.6,Cel,,,4.0,KT,0.0,KT,,,1022.7,hPa,981.7,hPa,,,7.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,6000.0,m,7,okta,middle,4.0,okta,1.0,10.0,6.0,h,2.0,,,
Bulgaria,2,Burgas|Kvartal Kraymorie,Burgas AP,15655.0,42.5,27.48333333333333,27.0,15655,19064,3.1,Cel,2.3,Cel,2.9,Cel,8.8,Cel,,,4.0,KT,3.0,KT,250.0,deg,1020.8,hPa,1017.4,hPa,,,7.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,12000.0,m,7,okta,low,2.0,okta,2.0,,,,,,,
Bulgaria,02,Sliven|Sotirya,Sliven,15640.0,42.66666666666666,26.33333333333333,257.0,15640,19064,3.6,Cel,1.8,Cel,3.4,Cel,8.3,Cel,,,4.0,KT,0.0,KT,,,1021.5,hPa,989.5,hPa,,,7.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,26000.0,m,2,okta,low,1.0,okta,2.0,,,,,,,
Bulgaria,3,Varna|Sv. Konstantin i Elena,Varna MET OBS,15552.0,43.2,27.95,40.0,15552,19064,4.5,Cel,3.3,Cel,3.9,Cel,7.7,Cel,,,4.0,KT,0.0,KT,,,1020.2,hPa,1015.2,hPa,,,7.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,10000.0,m,5,okta,middle,2.0,okta,2.0,,,,,,,
Bulgaria,17,Razgrad|Lipnik,Razgrad,15549.0,43.56666666666667,26.5,346.0,15549,19064,4.7,Cel,2.3,Cel,2.9,Cel,5.9,Cel,,,4.0,KT,2.0,KT,180.0,deg,1019.8,hPa,977.6,hPa,,,7.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,20000.0,m,6,okta,low,3.0,okta,2.0,,,,,,,
China,XJ,Putao,Putao,51573.0,42.95,89.22972222222222,22.0,51573,19064,-5.5,Cel,-14.5,Cel,-10.5,Cel,-2.1,Cel,,,4.0,KT,2.0,KT,90.0,deg,1037.4,hPa,1032.1,hPa,-0.9,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,8000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Kashgar,Kashgar AP,51709.0,39.48333333333333,75.75,1372.0,51709,19064,-4.3,Cel,-11.1,Cel,-11.2,Cel,-4.1,Cel,,,4.0,KT,1.0,KT,120.0,deg,1035.1,hPa,868.7,hPa,-1.1,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,7000.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,XJ,Korla,Korla,51656.0,41.72944444444445,85.81861111111111,891.0,51656,19064,-7.5,Cel,-10.8,Cel,-10.6,Cel,-7.3,Cel,,,4.0,KT,4.0,KT,250.0,deg,1038.4,hPa,925.2,hPa,-0.6,hPa,7.0,,,,,1.0,,0.1,,,,,0.1,mm,,,,6000.0,m,0,,,,,4.0,22.0,6.0,h,0.0,,,
China,XJ,Kuqa|Kucha,Kuqa,51644.0,41.71666666666667,82.95,1058.0,51644,19064,-9.1,Cel,-12.5,Cel,-16.4,Cel,-4.5,Cel,,,4.0,KT,1.0,KT,350.0,deg,1039.6,hPa,903.5,hPa,-0.3,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,2300.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,XJ,Shuimogou|Urumqi|Urum-qi|Urumchi|Dihua|Ürümqi,Shuimogou,51463.0,43.78333333333333,87.61666666666666,897.0,51463,19064,-11.0,Cel,-13.8,Cel,-18.5,Cel,-10.3,Cel,,,4.0,KT,1.0,KT,110.0,deg,1034.8,hPa,906.3,hPa,-2.4,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,13000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Karamay,Karamay,51243.0,45.61666666666667,84.85,454.0,51243,19064,-15.5,Cel,-19.2,Cel,-19.5,Cel,-9.3,Cel,,,4.0,KT,1.0,KT,200.0,deg,1036.9,hPa,976.6,hPa,-1.8,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,20000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Jinghe,Jinghe,51334.0,44.56666666666667,82.81666666666666,332.0,51334,19064,-14.5,Cel,-18.1,Cel,-21.8,Cel,-9.1,Cel,,,4.0,KT,1.0,KT,200.0,deg,1035.9,hPa,991.5,hPa,-2.6,hPa,7.0,,,,,1.0,,0.0,,,,,,mm,,,,2800.0,m,0,okta,,,,4.0,70.0,6.0,h,7.0,,,
China,XJ,Hoboksar,Hoboksar,51156.0,46.81,85.74888888888889,1315.0,51156,19064,-8.8,Cel,-18.1,Cel,-19.0,Cel,-8.4,Cel,,,4.0,KT,2.0,KT,350.0,deg,1034.0,hPa,870.8,hPa,-2.0,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Fuyun,Fuyun,51087.0,47.016666666666666,89.5,889.0,51087,19064,-12.6,Cel,-19.2,Cel,-20.3,Cel,-10.7,Cel,,,4.0,KT,1.0,KT,130.0,deg,1038.1,hPa,926.5,hPa,-1.4,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,13000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Xemirxek,Xemirxek,51076.0,47.73333333333333,88.08333333333333,724.0,51076,19064,-9.4,Cel,-17.9,Cel,-18.9,Cel,-6.7,Cel,,,4.0,KT,1.0,KT,20.0,deg,1036.8,hPa,941.8,hPa,-1.1,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,29000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Akqi,Akqi,51711.0,40.93333333333333,78.45,2000.0,51711,19064,-4.3,Cel,-18.2,Cel,-16.8,Cel,-4.2,Cel,,,4.0,KT,1.0,KT,310.0,deg,1026.5,hPa,803.2,hPa,-0.4,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Xibeiwan,Xibeiwan,51379.0,44.016666666666666,89.56666666666666,764.0,51379,19064,-13.9,Cel,-18.4,Cel,-25.8,Cel,-13.7,Cel,,,4.0,KT,2.0,KT,70.0,deg,1038.0,hPa,933.3,hPa,-1.1,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,7000.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,XJ,Tikanlik,Tikanlik,51765.0,40.63333333333333,87.7,842.0,51765,19064,-9.3,Cel,-10.2,Cel,-17.2,Cel,-6.3,Cel,,,4.0,KT,1.0,KT,250.0,deg,1040.1,hPa,931.8,hPa,-0.2,hPa,7.0,,,,,1.0,,0.0,,,,,,mm,,,,7000.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,XJ,Bachu,Bachu,51716.0,39.8,78.56666666666666,1114.0,51716,19064,-3.2,Cel,-10.1,Cel,-11.1,Cel,-2.0,Cel,,,4.0,KT,1.0,KT,160.0,deg,1035.0,hPa,899.0,hPa,-1.1,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,4900.0,m,0,okta,,,,4.0,,,,,,,
China,XJ,Guma|Pishan,Guma,51818.0,37.61666666666667,78.28333333333333,1372.0,51818,19064,-3.9,Cel,-12.3,Cel,-13.4,Cel,-2.2,Cel,,,4.0,KT,1.0,KT,90.0,deg,1034.3,hPa,869.7,hPa,-1.0,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,6000.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,QH,Huatugou|Mangnai,Huatugou,51886.0,38.25,90.85,2949.0,51886,19064,-5.8,Cel,-23.6,Cel,-17.3,Cel,-1.9,Cel,,,4.0,KT,1.0,KT,200.0,deg,1031.2,hPa,711.8,hPa,0.5,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Hami|Taojiagong,Hami Met Obs,52203.0,42.81666666666667,93.51666666666668,765.0,52203,19064,-5.5,Cel,-14.3,Cel,-15.7,Cel,-4.0,Cel,,,4.0,KT,2.0,KT,230.0,deg,1038.2,hPa,943.0,hPa,-1.2,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,9000.0,m,0,,,,,4.0,,,,,,,
China,QH,Lenghu,Lenghu,52602.0,38.833333333333336,93.38333333333334,2754.0,52602,19064,-3.3,Cel,-20.1,Cel,-21.6,Cel,-0.2,Cel,,,4.0,KT,2.0,KT,30.0,deg,1033.3,hPa,727.8,hPa,1.5,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,QH,Golmud,Golmud,52818.0,36.41666666666666,94.9,2821.0,52818,19064,-3.1,Cel,-11.8,Cel,-15.3,Cel,-1.4,Cel,,,4.0,KT,2.0,KT,250.0,deg,1028.8,hPa,723.9,hPa,-0.8,hPa,7.0,,,,,1.0,,0.0,,,,,0.2,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,QH,Wudaoliang,Wudaoliang,52908.0,35.21666666666667,93.08333333333331,4626.0,52908,19064,-4.3,Cel,-30.4,Cel,-19.1,Cel,-4.2,Cel,,,4.0,KT,11.0,KT,270.0,deg,1024.2,hPa,575.9,hPa,2.0,hPa,7.0,,,,,1.0,,0.0,,,,,,mm,,,,16000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Nagqu|Dagapu,Nagqu,55299.0,31.48333333333333,92.06666666666666,4512.0,55299,19064,0.9,Cel,-25.3,Cel,-20.9,Cel,1.3,Cel,,,4.0,KT,2.0,KT,220.0,deg,1024.2,hPa,586.9,hPa,-0.3,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Lhasa|La-sa|Lasa,Lhasa MET,55591.0,29.66,91.13,3650.0,55591,19064,5.3,Cel,-29.5,Cel,-5.8,Cel,13.4,Cel,,,4.0,KT,2.0,KT,100.0,deg,1016.3,hPa,655.1,hPa,3.1,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,QH,Tanggulashan,Tanggulash,56004.0,34.21666666666667,92.43333333333334,4536.0,56004,19064,-1.3,Cel,-31.4,Cel,-22.1,Cel,-1.0,Cel,,,4.0,KT,12.0,KT,280.0,deg,1026.2,hPa,582.1,hPa,0.9,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,25000.0,m,0,,,,,4.0,,,,,,,
China,QH,Qapugtang|Zadoi,Qapugtang,56018.0,32.9,95.3,4165.0,56018,19064,-1.0,Cel,-26.0,Cel,-17.5,Cel,1.8,Cel,,,4.0,KT,1.0,KT,180.0,deg,1023.1,hPa,618.6,hPa,2.9,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,19000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Shache,Shache,51811.0,38.43333333333333,77.26666666666667,1218.0,51811,19064,-2.8,Cel,-11.5,Cel,-12.8,Cel,-2.7,Cel,,,4.0,KT,1.0,KT,30.0,deg,1034.2,hPa,885.8,hPa,-1.2,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,8000.0,m,0,okta,,,,4.0,,,,,,,
Egypt,SHS,El Arish|Elarish|El-Qushlâqât,El Arish / Intl AP,62337.0,31.07333333333333,33.83583333333333,36.88,62337,19064,8.4,Cel,4.5,Cel,6.1,Cel,,,,,4.0,KT,6.0,KT,170.0,deg,1016.6,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,ASW,Abu Simbel|Abū Sunbul,Abu Simbel / Ruins,62419.0,22.375833333333333,31.611666666666668,187.76,62419,19064,14.4,Cel,6.7,Cel,14.4,Cel,,,,,4.0,KT,4.0,KT,290.0,deg,1016.5,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,JZH,Baharia|Al Bawīţī,Oasis,62420.0,28.33333333333333,28.9,127.47,62420,19064,10.9,Cel,7.6,Cel,10.0,Cel,,,,,4.0,KT,1.0,KT,250.0,deg,1018.6,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,JNS,Ras Sedr|Sudr,Ras Sedr / Cape,62455.0,29.584444444444443,32.7175,3.26,62455,19064,13.0,Cel,7.1,Cel,10.7,Cel,,,,,4.0,KT,7.0,KT,10.0,deg,1016.4,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,IML,Ismailia|Al ‘Arā’ishīyah al Jadīdah,Ismailia,62440.0,30.591666666666665,32.24722222222222,12.48,62440,19064,11.2,Cel,7.8,Cel,9.4,Cel,,,,,4.0,KT,0.0,KT,,,1016.9,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,6000.0,m,0,okta,,,,1.0,10.0,6.0,h,0.0,,,
Egypt,ASW,Aswan|Asswan|Naj‘ Tinjār,Aswan Dam,62414.0,23.96444444444445,32.82,201.78,62414,19064,16.0,Cel,3.8,Cel,14.2,Cel,,,,,4.0,KT,5.0,KT,340.0,deg,1016.2,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,7000.0,m,0,okta,,,,1.0,5.0,6.0,h,0.0,,,
Egypt,BAM,Kosseir|Al Quşayr,Kosseir,62465.0,26.135555555555555,34.25833333333333,15.4,62465,19064,17.0,Cel,7.2,Cel,15.6,Cel,,,,,4.0,KT,6.0,KT,260.0,deg,1013.4,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,4,okta,low,4.0,okta,2.0,,,,,,,
Egypt,QIN,Luxor|Al Ḩubayl,Luxor AP,62405.0,25.67083333333333,32.70638888888889,89.66,62405,19064,14.7,Cel,7.8,Cel,11.0,Cel,,,,,4.0,KT,0.0,KT,,,1016.5,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,MAT,Dabaa|Aḑ Ḑab‘ah,Dabaa,62309.0,31.032777777777778,28.44472222222222,17.0,62309,19064,15.8,Cel,14.5,Cel,13.0,Cel,,,,,4.0,KT,2.0,KT,220.0,deg,1017.5,hPa,,,,,,,,,,1.0,,,,,,,2.0,,,,,10000.0,m,7,okta,low,3.0,okta,2.0,,,,,,,
Egypt,MNY,Minya|Tallah,Minya,62387.0,28.08333333333333,30.73333333333333,37.15,62387,19064,7.9,Cel,7.2,Cel,7.2,Cel,,,,,4.0,KT,0.0,KT,,,1017.0,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,500.0,m,0,okta,,,,1.0,46.0,6.0,h,4.0,,,
Egypt,QHR,Cairo|Almāz̧ah,Cairo / Intl AP,62366.0,30.11138888888889,31.413888888888888,116.43,62366,19064,13.2,Cel,11.3,Cel,13.2,Cel,,,,,4.0,KT,2.0,KT,60.0,deg,1016.8,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,10000.0,m,2,okta,low,2.0,okta,5.0,,,,,,,
Egypt,SHQ,Port Said|Al Manākh,El Gamil,62332.0,31.27888888888889,32.23777777777778,2.44,62332,19064,19.0,Cel,12.3,Cel,18.0,Cel,,,,,4.0,KT,9.0,KT,30.0,deg,1016.7,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,2,okta,low,2.0,okta,2.0,,,,,,,
Egypt,TU,Aburdees|Abū Rudays,Aburdees,62458.0,28.910555555555558,33.19555555555556,5.19,62458,19064,11.0,Cel,-1.8,Cel,6.8,Cel,,,,,4.0,KT,2.0,KT,90.0,deg,1016.1,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,MAT,Mersa Matruh|Marsa Matruh,Mersa Matruh / MIL,62306.0,31.325277777777774,27.221666666666668,28.96,62306,19064,15.0,Cel,12.5,Cel,11.0,Cel,,,,,4.0,KT,10.0,KT,210.0,deg,1019.7,hPa,,,,,4.0,,,,,4.0,,,,,,,,,,,,10000.0,m,6,okta,low,6.0,okta,2.0,,,,,,,
Egypt,WJD,Asyut|Banī Ghālib,Asyut,62393.0,27.038055555555555,31.011944444444445,235.31,62393,19064,7.3,Cel,5.8,Cel,6.4,Cel,,,,,4.0,KT,6.0,KT,260.0,deg,1019.2,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,JNS,El Tor|Al Jubayl,El Tor,62459.0,28.20888888888889,33.64555555555555,35.05,62459,19064,12.0,Cel,4.0,Cel,9.6,Cel,,,,,4.0,KT,6.0,KT,10.0,deg,1015.4,hPa,,,,,2.0,,,,,4.0,,,,,,,,,,,,10000.0,m,3,okta,,,,2.0,,,,,,,
Greece,M,Iraklion|Heraklion Airport Terminal,Nikos Kazantzakis AP,16754.0,35.335277777777776,25.181944444444444,35.05,16754,19064,10.2,Cel,9.0,Cel,10.0,Cel,,,,,4.0,KT,6.0,KT,170.0,deg,1020.9,hPa,1015.9,hPa,,,4.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,10000.0,m,2,okta,low,2.0,okta,2.0,,,,,,,
Greece,LI,Rhodes|Rodos|Diagoras|Paradeísion,Paradissi,16749.0,36.4025,28.08888888888889,6.45,16749,19064,11.0,Cel,10.2,Cel,10.0,Cel,,,,,4.0,KT,,,,,1018.9,hPa,1017.4,hPa,,,7.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,10000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Kasteli|Moukhtároi,Kasteli AFB,16760.0,35.18888888888889,25.32888888888889,337.0,16760,19064,7.4,Cel,6.5,Cel,6.6,Cel,,,,,4.0,KT,,,,,1021.8,hPa,,,,,4.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,10000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Sitia|Petrás,Sitia,16757.0,35.215555555555554,26.102777777777774,113.65,16757,19064,12.6,Cel,11.1,Cel,12.6,Cel,,,,,4.0,KT,6.0,KT,240.0,deg,1020.0,hPa,1006.6,hPa,,,2.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,10000.0,m,2,okta,low,2.0,okta,2.0,,,,,,,
Greece,LI,Kos Airport|Antimácheia,Kos Airport,16742.0,36.80055555555556,27.09055555555556,125.66,16742,19064,12.8,Cel,9.7,Cel,12.4,Cel,,,,,4.0,KT,,,,,1019.4,hPa,1003.8,hPa,,,5.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,10000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Limnos Island|Karpásion,Limnos Island AP,16650.0,39.922222222222224,25.232777777777777,4.81,16650,19064,6.6,Cel,6.1,Cel,6.2,Cel,,,,,4.0,KT,0.0,KT,,,1020.5,hPa,1019.5,hPa,,,6.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,800.0,m,4,okta,,,,1.0,46.0,6.0,h,4.0,,,
Greece,LI,Chios|Kambos,Chios AP,16706.0,38.34527777777778,26.141944444444444,4.42,16706,19064,5.2,Cel,2.2,Cel,5.2,Cel,,,,,4.0,KT,0.0,KT,,,1019.5,hPa,1018.9,hPa,,,5.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Greece,LI,Mitilini|Pligónion,Mitilini,16667.0,39.05388888888889,26.60361111111111,4.22,16667,19064,8.0,Cel,4.8,Cel,7.8,Cel,,,,,4.0,KT,4.0,KT,250.0,deg,1021.5,hPa,1020.3,hPa,,,7.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Greece,LI,Alexandroupolis|Apalós,Alexandroupolis / MIL,16627.0,40.85722222222222,25.946944444444444,3.52,16627,19064,2.0,Cel,1.5,Cel,2.0,Cel,,,,,4.0,KT,0.0,KT,,,1020.2,hPa,1019.5,hPa,,,7.0,,,,,1.0,,,,0.0,,,0.0,mm,,,,15000.0,m,3,okta,middle,1.0,okta,2.0,,,,,,,
Greece,LI,Samos Airport|Chóra,Samos Airport,16723.0,37.69083333333333,26.91611111111111,5.79,16723,19064,8.0,Cel,6.3,Cel,7.6,Cel,,,,,4.0,KT,2.0,KT,360.0,deg,1020.2,hPa,1018.9,hPa,,,2.0,,,,,1.0,,,,0.0,,,,mm,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
India,GJ,Rajkot,Rajkot,42737.0,22.3,70.78333333333333,134.0,42737,19064,25.4,Cel,11.3,Cel,,,,,,,4.0,KT,2.0,KT,360.0,deg,1013.6,hPa,,,,,,,,,,3.0,,,,,,,,,,,,4000.0,m,0,okta,,,,2.0,,,,,,,
India,OR,Bhubaneswar|Bhubaneshwar,Bhubaneswar AP,42971.0,20.25,85.83333333333333,45.0,42971,19064,25.4,Cel,14.8,Cel,,,,,,,4.0,KT,4.0,KT,360.0,deg,1015.8,hPa,,,1.0,hPa,,,,,,3.0,,,,,,,,,,,,2000.0,m,7,okta,low,5.0,okta,1.0,5.0,6.0,h,2.0,,,
India,OR,Balasore,Balasore,42895.0,21.516666666666666,86.93333333333334,18.8,42895,19064,26.0,Cel,14.3,Cel,,,,,,,4.0,KT,4.0,KT,50.0,deg,1015.3,hPa,,,1.3,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,5,okta,low,1.0,okta,2.0,,,,,,,
