Country,Region,Place_Name,Station_Name,WMO,Latitude,Longitude,Elevation,station_id,observation_time,air_temp,air_temp_unit,dew_point,dew_point_unit,min_temp,min_temp_unit,max_temp,max_temp_unit,temp_change,temp_change_unit,wind_indicator,wind_indicator_unit,wind_speed,wind_speed_unit,wind_direction,wind_direction_unit,pressure_sea_level,pressure_sea_level_unit,pressure_station_level,pressure_station_level_unit,pressure_change,pressure_change_unit,tendency,geopotential,geopotential_unit,height,height_unit,precipitation_indicator,precipitation3H,precipitation6H,precipitation9H,precipitation12H,precipitation15H,precipitation18H,precipitation24H,precipitation_unit,min_lowest_cloud_base,max_lowest_cloud_base,lowest_cloud_base_unit,visibility,visibility_unit,cloud_cover,cloud_cover_unit,cloud_type,cloud_amount,cloud_amount_unit,weather_phenomena,present_weather,TBO,TBO_unit,past_weather,low_cloud_direction,mid_cloud_direction,high_cloud_direction
Bangladesh,BAR,Chittagong|Patenga|M.a. Hannan Intl|Kāmāl Mahājaner Hāt,Shah Amanat International AP|MA Hannan International AP|Chittagong AFB,41978.0,22.266666666666666,91.81666666666666,4.0,41978,18124,25.4,Cel,15.0,Cel,,,30.9,Cel,,,4.0,KT,4.0,KT,310.0,deg,1011.6,hPa,1010.9,hPa,-0.5,hPa,,,,,,0.0,,,,,,,0.0,,,,,5000.0,m,4,okta,low,2.0,okta,1.0,5.0,6.0,h,1.0,,,
Bulgaria,2,Burgas|Kvartal Kraymorie,Burgas AP,15655.0,42.5,27.48333333333333,27.0,15655,18124,12.9,Cel,7.5,Cel,6.4,Cel,13.5,Cel,,,4.0,KT,0.0,KT,,,1024.5,hPa,1021.2,hPa,,,8.0,,,,,1.0,,0.0,,,,,,mm,,,,20000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Bulgaria,02,Sliven|Sotirya,Sliven,15640.0,42.66666666666666,26.33333333333333,257.0,15640,18124,14.1,Cel,10.3,Cel,8.3,Cel,14.5,Cel,,,4.0,KT,0.0,KT,,,1024.2,hPa,993.4,hPa,,,8.0,,,,,1.0,,0.0,,,,,,mm,,,,26000.0,m,2,okta,,,,2.0,,,,,,,
Bulgaria,3,Varna|Sv. Konstantin i Elena,Varna MET OBS,15552.0,43.2,27.95,40.0,15552,18124,14.2,Cel,5.5,Cel,6.7,Cel,14.3,Cel,,,4.0,KT,2.0,KT,200.0,deg,1024.6,hPa,1019.8,hPa,,,8.0,,,,,1.0,,0.0,,,,,,mm,,,,20000.0,m,1,okta,,,,2.0,,,,,,,
Bulgaria,26,Kurdjali|Nevestino,Kardzali,15730.0,41.65,25.383333333333333,330.0,15730,18124,14.3,Cel,4.5,Cel,0.8,Cel,14.3,Cel,,,4.0,KT,0.0,KT,,,1024.1,hPa,985.0,hPa,,,8.0,,,,,1.0,,0.0,,,,,,mm,,,,20000.0,m,2,okta,low,1.0,okta,2.0,,,,,,,
Bulgaria,17,Razgrad|Lipnik,Razgrad,15549.0,43.56666666666667,26.5,346.0,15549,18124,11.2,Cel,2.5,Cel,2.9,Cel,11.6,Cel,,,4.0,KT,5.0,KT,250.0,deg,1023.7,hPa,982.3,hPa,,,8.0,,,,,1.0,,0.0,,,,,,mm,,,,20000.0,m,5,okta,,,,2.0,,,,,,,
China,XJ,Putao,Putao,51573.0,42.95,89.22972222222222,22.0,51573,18124,-5.5,Cel,-14.8,Cel,-10.0,Cel,-2.1,Cel,,,4.0,KT,1.0,KT,290.0,deg,1037.8,hPa,1032.5,hPa,-1.4,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,7000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Korla,Korla,51656.0,41.72944444444445,85.81861111111111,891.0,51656,18124,-10.1,Cel,-12.4,Cel,-18.2,Cel,-8.6,Cel,,,4.0,KT,1.0,KT,250.0,deg,1041.1,hPa,925.5,hPa,-3.0,hPa,2.0,,,,,1.0,,0.0,,,,,,mm,,,,4400.0,m,0,,,,,4.0,70.0,6.0,h,7.0,,,
China,XJ,Kuqa|Kucha,Kuqa,51644.0,41.71666666666667,82.95,1058.0,51644,18124,-11.1,Cel,-15.0,Cel,-16.2,Cel,-4.5,Cel,,,4.0,KT,1.0,KT,10.0,deg,1039.9,hPa,903.1,hPa,-3.4,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,3400.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,XJ,Shuimogou|Urumqi|Urum-qi|Urumchi|Dihua|Ürümqi,Shuimogou,51463.0,43.78333333333333,87.61666666666666,897.0,51463,18124,-16.3,Cel,-18.5,Cel,-18.7,Cel,-12.4,Cel,,,4.0,KT,0.0,KT,,,1039.5,hPa,909.0,hPa,-3.5,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,2400.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,XJ,Fuyun,Fuyun,51087.0,47.016666666666666,89.5,889.0,51087,18124,-17.8,Cel,-21.3,Cel,-22.9,Cel,-10.7,Cel,,,4.0,KT,0.0,KT,,,1041.6,hPa,928.4,hPa,-4.7,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,18000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Jinghe,Jinghe,51334.0,44.56666666666667,82.81666666666666,332.0,51334,18124,-16.3,Cel,-19.0,Cel,-20.9,Cel,-9.1,Cel,,,4.0,KT,2.0,KT,140.0,deg,1039.5,hPa,994.7,hPa,-3.6,hPa,2.0,,,,,1.0,,0.0,,,,,,mm,,,,7000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Karamay,Karamay,51243.0,45.61666666666667,84.85,454.0,51243,18124,-15.3,Cel,-17.7,Cel,-17.7,Cel,-9.3,Cel,,,4.0,KT,1.0,KT,250.0,deg,1039.0,hPa,978.6,hPa,-4.7,hPa,2.0,,,,,1.0,,0.0,,,,,,mm,,,,7000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Hoboksar,Hoboksar,51156.0,46.81,85.74888888888889,1315.0,51156,18124,-18.1,Cel,-22.6,Cel,-20.0,Cel,-9.0,Cel,,,4.0,KT,3.0,KT,350.0,deg,1040.5,hPa,873.1,hPa,-3.9,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Xemirxek,Xemirxek,51076.0,47.73333333333333,88.08333333333333,724.0,51076,18124,-16.7,Cel,-20.7,Cel,-20.9,Cel,-6.7,Cel,,,4.0,KT,0.0,KT,,,1040.4,hPa,943.2,hPa,-4.9,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Xibeiwan,Xibeiwan,51379.0,44.016666666666666,89.56666666666666,764.0,51379,18124,-22.2,Cel,-25.1,Cel,-24.4,Cel,-13.7,Cel,,,4.0,KT,1.0,KT,150.0,deg,1041.5,hPa,936.1,hPa,-3.9,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,3400.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,XJ,Akqi,Akqi,51711.0,40.93333333333333,78.45,2000.0,51711,18124,-9.2,Cel,-15.9,Cel,-15.8,Cel,-5.6,Cel,,,4.0,KT,1.0,KT,100.0,deg,1031.8,hPa,803.6,hPa,-2.8,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,16000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Kashgar,Kashgar AP,51709.0,39.48333333333333,75.75,1372.0,51709,18124,-4.8,Cel,-11.4,Cel,-5.4,Cel,-4.1,Cel,,,4.0,KT,1.0,KT,160.0,deg,1034.2,hPa,868.7,hPa,-3.1,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,8000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Tikanlik,Tikanlik,51765.0,40.63333333333333,87.7,842.0,51765,18124,-11.4,Cel,-14.0,Cel,-17.8,Cel,-6.3,Cel,,,4.0,KT,0.0,KT,60.0,deg,1040.9,hPa,931.6,hPa,-3.2,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,6000.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,,Szarvas,Szarvas,56312.0,46.86972,20.5275,85.0,56312,18124,4.8,Cel,-8.3,Cel,-5.6,Cel,11.2,Cel,,,4.0,KT,2.0,KT,220.0,deg,1021.4,hPa,709.7,hPa,1.5,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,QH,Qapugtang|Zadoi,Qapugtang,56018.0,32.9,95.3,4165.0,56018,18124,-1.8,Cel,-30.6,Cel,-12.5,Cel,1.8,Cel,,,4.0,KT,4.0,KT,260.0,deg,1025.4,hPa,619.7,hPa,2.8,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,26000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Bachu,Bachu,51716.0,39.8,78.56666666666666,1114.0,51716,18124,-3.9,Cel,-10.5,Cel,-9.5,Cel,-2.0,Cel,,,4.0,KT,1.0,KT,150.0,deg,1035.6,hPa,898.8,hPa,-3.3,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,8000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Pagri|Qujia,Pagri,55773.0,27.73333333333333,89.08333333333333,4358.0,55773,18124,-0.4,Cel,-35.6,Cel,-12.0,Cel,7.8,Cel,,,4.0,KT,3.0,KT,30.0,deg,1022.1,hPa,602.7,hPa,-0.7,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Xêgar|Tingri,Xegar,55664.0,28.633333333333333,87.08333333333333,4470.0,55664,18124,-0.1,Cel,-29.3,Cel,-7.1,Cel,7.3,Cel,,,4.0,KT,2.0,KT,100.0,deg,1017.6,hPa,602.3,hPa,-0.6,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,13000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Lhasa|La-sa|Lasa,Lhasa MET,55591.0,29.66,91.13,3650.0,55591,18124,4.7,Cel,-29.9,Cel,-5.6,Cel,13.4,Cel,,,4.0,KT,1.0,KT,160.0,deg,1015.5,hPa,652.9,hPa,3.0,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,21000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Xigatse|Rikaze|Jih-k'a-tse,Xigatse / MET OBS,55578.0,29.25,88.88333333333334,3859.0,55578,18124,0.3,Cel,-27.8,Cel,-10.4,Cel,10.2,Cel,,,4.0,KT,1.0,KT,100.0,deg,1023.6,hPa,638.7,hPa,2.2,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,10000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Nagqu|Dagapu,Nagqu,55299.0,31.48333333333333,92.06666666666666,4512.0,55299,18124,-6.5,Cel,-33.2,Cel,-14.6,Cel,-0.4,Cel,,,4.0,KT,3.0,KT,310.0,deg,1023.4,hPa,588.7,hPa,4.3,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,17000.0,m,0,,,,,4.0,,,,,,,
China,QH,Tanggulashan,Tanggulash,56004.0,34.21666666666667,92.43333333333334,4536.0,56004,18124,-12.5,Cel,-35.3,Cel,-14.4,Cel,-4.1,Cel,,,4.0,KT,3.0,KT,250.0,deg,1030.7,hPa,584.1,hPa,2.7,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,QH,Wudaoliang,Wudaoliang,52908.0,35.21666666666667,93.08333333333331,4626.0,52908,18124,-12.9,Cel,-20.7,Cel,-12.9,Cel,-6.0,Cel,,,4.0,KT,3.0,KT,260.0,deg,1027.8,hPa,577.9,hPa,2.4,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,QH,Golmud,Golmud,52818.0,36.41666666666666,94.9,2821.0,52818,18124,-6.3,Cel,-10.9,Cel,-9.5,Cel,-1.4,Cel,,,4.0,KT,1.0,KT,110.0,deg,1032.1,hPa,726.3,hPa,2.6,hPa,2.0,,,,,1.0,,0.2,,,,,0.2,mm,,,,3600.0,m,0,,,,,4.0,5.0,6.0,h,0.0,,,
China,QH,Lenghu,Lenghu,52602.0,38.833333333333336,93.38333333333334,2754.0,52602,18124,-6.7,Cel,-23.9,Cel,-16.2,Cel,-0.2,Cel,,,4.0,KT,4.0,KT,170.0,deg,1035.4,hPa,728.2,hPa,2.6,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Hami|Taojiagong,Hami Met Obs,52203.0,42.81666666666667,93.51666666666668,765.0,52203,18124,-8.5,Cel,-14.3,Cel,-16.4,Cel,-4.0,Cel,,,4.0,KT,2.0,KT,60.0,deg,1039.2,hPa,943.3,hPa,-3.1,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,8000.0,m,0,,,,,4.0,,,,,,,
China,QH,Huatugou|Mangnai,Huatugou,51886.0,38.25,90.85,2949.0,51886,18124,-5.1,Cel,-23.5,Cel,-12.9,Cel,-1.9,Cel,,,4.0,KT,2.0,KT,70.0,deg,1030.6,hPa,712.1,hPa,0.9,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,18000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Guma|Pishan,Guma,51818.0,37.61666666666667,78.28333333333333,1372.0,51818,18124,-4.8,Cel,-12.7,Cel,-14.0,Cel,-2.2,Cel,,,4.0,KT,1.0,KT,40.0,deg,1036.4,hPa,869.6,hPa,-3.7,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,13000.0,m,0,,,,,4.0,,,,,,,
China,XJ,Shache,Shache,51811.0,38.43333333333333,77.26666666666667,1218.0,51811,18124,-4.6,Cel,-12.1,Cel,-12.6,Cel,-3.3,Cel,,,4.0,KT,1.0,KT,60.0,deg,1036.5,hPa,885.6,hPa,-3.5,hPa,2.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,8000.0,m,0,,,,,4.0,,,,,,,
China,XZ,Shiquanhe,Shiquanhe,55228.0,32.5,80.08333333333333,4280.0,55228,18124,-1.8,Cel,-34.8,Cel,-17.1,Cel,1.4,Cel,,,4.0,KT,4.0,KT,250.0,deg,1026.3,hPa,602.8,hPa,1.9,hPa,7.0,,,,,1.0,,0.0,,,,,0.0,mm,,,,30000.0,m,0,,,,,4.0,,,,,,,
Egypt,SHQ,Port Said|Al Manākh,El Gamil,62332.0,31.27888888888889,32.23777777777778,2.44,62332,18124,21.3,Cel,12.2,Cel,,,,,,,4.0,KT,12.0,KT,50.0,deg,1020.0,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,1,okta,,,,2.0,,,,,,,
Egypt,TU,Aburdees|Abū Rudays,Aburdees,62458.0,28.910555555555558,33.19555555555556,5.19,62458,18124,,,10.0,Cel,,,,,,,4.0,KT,6.0,KT,300.0,deg,1017.1,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,JNS,Ras Sedr|Sudr,Ras Sedr / Cape,62455.0,29.584444444444443,32.7175,3.26,62455,18124,21.9,Cel,10.3,Cel,,,,,,,4.0,KT,11.0,KT,300.0,deg,1017.6,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,WJD,Kharga|Al Khārijah,Oasis,62435.0,25.46444444444445,30.5425,58.52,62435,18124,21.9,Cel,7.3,Cel,,,,,,,4.0,KT,6.0,KT,360.0,deg,1016.7,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,6,okta,,,,2.0,,,,,,,
Egypt,MAT,Dabaa|Aḑ Ḑab‘ah,Dabaa,62309.0,31.032777777777778,28.44472222222222,17.0,62309,18124,19.2,Cel,9.0,Cel,,,,,,,4.0,KT,4.0,KT,100.0,deg,1020.2,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,3,okta,,,,2.0,,,,,,,
Egypt,MNY,Minya|Tallah,Minya,62387.0,28.08333333333333,30.73333333333333,37.15,62387,18124,20.2,Cel,12.0,Cel,,,,,,,4.0,KT,8.0,KT,10.0,deg,1017.6,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,KSH,Baltim|Kafr Shalabi,Baltim,62325.0,31.55388888888889,31.084444444444443,1.0,62325,18124,21.4,Cel,12.6,Cel,,,,,,,4.0,KT,4.0,KT,10.0,deg,1020.3,hPa,,,,,,,,,,4.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Egypt,JNS,El Tor|Al Jubayl,El Tor,62459.0,28.20888888888889,33.64555555555555,35.05,62459,18124,20.8,Cel,12.6,Cel,,,,,,,4.0,KT,12.0,KT,300.0,deg,1016.0,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,4,okta,,,,2.0,,,,,,,
Egypt,JZH,Baharia|Al Bawīţī,Oasis,62420.0,28.33333333333333,28.9,127.47,62420,18124,18.7,Cel,7.0,Cel,,,,,,,4.0,KT,4.0,KT,320.0,deg,1019.3,hPa,,,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,3,okta,,,,2.0,,,,,,,
Greece,M,Iraklion|Heraklion Airport Terminal,Nikos Kazantzakis AP,16754.0,35.335277777777776,25.181944444444444,35.05,16754,18124,16.8,Cel,12.5,Cel,,,,,,,4.0,KT,4.0,KT,330.0,deg,1023.7,hPa,1019.0,hPa,,,7.0,,,,,1.0,,0.0,,,,,,mm,,,,20000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Karpathos|Kárpathos,Karpathos,16765.0,35.4275,27.146944444444443,10.5,16765,18124,18.4,Cel,10.5,Cel,,,,,,,4.0,KT,12.0,KT,320.0,deg,1022.5,hPa,,,,,7.0,,,,,1.0,,0.0,,,,,,mm,,,,10000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Kasteli|Moukhtároi,Kasteli AFB,16760.0,35.18888888888889,25.32888888888889,337.0,16760,18124,16.0,Cel,7.3,Cel,,,,,,,4.0,KT,8.0,KT,10.0,deg,1023.0,hPa,,,,,7.0,,,,,1.0,,0.0,,,,,,mm,,,,10000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Rhodes|Rodos|Diagoras|Paradeísion,Paradissi,16749.0,36.4025,28.08888888888889,6.45,16749,18124,17.6,Cel,9.7,Cel,,,,,,,4.0,KT,5.0,KT,260.0,deg,1022.2,hPa,1020.7,hPa,,,7.0,,,,,1.0,,0.0,,,,,,mm,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Greece,LI,Alexandroupolis|Apalós,Alexandroupolis / MIL,16627.0,40.85722222222222,25.946944444444444,3.52,16627,18124,15.8,Cel,9.3,Cel,,,,,,,4.0,KT,0.0,KT,,,1024.9,hPa,1024.3,hPa,,,7.0,,,,,1.0,,0.0,,,,,,mm,,,,25000.0,m,1,okta,,,,2.0,,,,,,,
Greece,LI,Samos Airport|Chóra,Samos Airport,16723.0,37.69083333333333,26.91611111111111,5.79,16723,18124,16.4,Cel,10.0,Cel,,,,,,,4.0,KT,7.0,KT,20.0,deg,1023.0,hPa,1021.6,hPa,,,7.0,,,,,1.0,,0.0,,,,,,mm,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Greece,LI,Chios|Kambos,Chios AP,16706.0,38.34527777777778,26.141944444444444,4.42,16706,18124,15.6,Cel,7.7,Cel,,,,,,,4.0,KT,10.0,KT,30.0,deg,1023.6,hPa,1023.0,hPa,,,7.0,,,,,1.0,,,,,,,,,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Greece,LI,Mitilini|Pligónion,Mitilini,16667.0,39.05388888888889,26.60361111111111,4.22,16667,18124,16.4,Cel,8.2,Cel,,,,,,,4.0,KT,5.0,KT,340.0,deg,1025.0,hPa,1023.9,hPa,,,6.0,,,,,1.0,,0.0,,,,,,mm,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
Greece,LI,Limnos Island|Karpásion,Limnos Island AP,16650.0,39.922222222222224,25.232777777777777,4.81,16650,18124,16.2,Cel,10.6,Cel,,,,,,,4.0,KT,,,,,1025.0,hPa,1024.0,hPa,,,7.0,,,,,1.0,,0.0,,,,,,mm,,,,10000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Kos Airport|Antimácheia,Kos Airport,16742.0,36.80055555555556,27.09055555555556,125.66,16742,18124,16.8,Cel,5.7,Cel,,,,,,,4.0,KT,10.0,KT,360.0,deg,1022.5,hPa,1007.0,hPa,,,7.0,,,,,1.0,,0.0,,,,,,mm,,,,10000.0,m,0,okta,,,,2.0,,,,,,,
India,GJ,Rajkot,Rajkot,42737.0,22.3,70.78333333333333,134.0,42737,18124,26.4,Cel,10.9,Cel,,,31.0,Cel,,,4.0,KT,2.0,KT,50.0,deg,1010.2,hPa,,,,,,,,,,3.0,,,,,,,,,,,,4000.0,m,0,okta,,,,2.0,,,,,,,
India,MP,Indore,Indore Devi Ahilya Bai Holkar AP,42754.0,22.716666666666665,75.8,561.0,42754,18124,24.6,Cel,12.2,Cel,,,28.4,Cel,,,4.0,KT,5.0,KT,50.0,deg,1010.0,hPa,947.1,hPa,,,,,,,,3.0,,,,,,,,,,,,4000.0,m,0,okta,,,,2.0,,,,,,,
India,MP,Pendra|Gaurela,Pendra,42779.0,22.766666666666666,81.9,624.0,42779,18124,22.4,Cel,12.3,Cel,,,26.2,Cel,,,4.0,KT,0.0,KT,,,1011.7,hPa,942.3,hPa,-0.6,hPa,,,,,,3.0,,,,,,,,,,,,2000.0,m,3,okta,,,,1.0,5.0,6.0,h,0.0,,,
India,BR,Jamshedpur|Sonari Town,Jamshedpur / AFLD,42798.0,22.816666666666663,86.18333333333334,142.0,42798,18124,22.4,Cel,13.8,Cel,,,16.9,Cel,,,4.0,KT,0.0,KT,,,1011.9,hPa,,,,,,,,,,3.0,,,,,,,,,,,,2000.0,m,0,okta,,,,1.0,5.0,6.0,h,0.0,,,
India,WB,Kolkata|Calcutta|Gauripur,Kolkata / Netaji Subhash Chandra Bose International AP | Dum Dum AFS | Dum Dum AP,42809.0,22.65,88.45,6.0,42809,18124,22.6,Cel,15.2,Cel,,,27.0,Cel,,,4.0,KT,0.0,KT,,,1012.4,hPa,,,-0.2,hPa,,,,,,3.0,,,,,,,,,,,,2000.0,m,4,okta,middle,4.0,okta,1.0,5.0,6.0,h,2.0,,,
India,MP,Pbo Raipur,Pbo Raipur,42874.0,21.23333333333333,81.65,296.0,42874,18124,24.2,Cel,12.4,Cel,,,28.8,Cel,,,4.0,KT,0.0,KT,,,1011.4,hPa,,,-0.5,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,2,okta,,,,1.0,5.0,6.0,h,0.0,,,
