Country,Region,Place_Name,Station_Name,WMO,Latitude,Longitude,Elevation,station_id,observation_time,air_temp,air_temp_unit,dew_point,dew_point_unit,min_temp,min_temp_unit,max_temp,max_temp_unit,temp_change,temp_change_unit,wind_indicator,wind_indicator_unit,wind_speed,wind_speed_unit,wind_direction,wind_direction_unit,pressure_sea_level,pressure_sea_level_unit,pressure_station_level,pressure_station_level_unit,pressure_change,pressure_change_unit,tendency,geopotential,geopotential_unit,height,height_unit,precipitation_indicator,precipitation3H,precipitation6H,precipitation9H,precipitation12H,precipitation15H,precipitation18H,precipitation24H,precipitation_unit,min_lowest_cloud_base,max_lowest_cloud_base,lowest_cloud_base_unit,visibility,visibility_unit,cloud_cover,cloud_cover_unit,cloud_type,cloud_amount,cloud_amount_unit,weather_phenomena,present_weather,TBO,TBO_unit,past_weather,low_cloud_direction,mid_cloud_direction,high_cloud_direction
Greece,LI,Kasteli|Moukhtároi,Kasteli AFB,16760.0,35.18888888888889,25.32888888888889,337.0,16760,12034,18.4,Cel,16.4,Cel,,,,,,,4.0,KT,0.0,KT,,,1012.3,hPa,,,,,4.0,,,,,4.0,,,,,,,,,,,,10000.0,m,1,okta,low,1.0,okta,2.0,,,,,,,
Greece,LI,Chios|Kambos,Chios AP,16706.0,38.34527777777778,26.141944444444444,4.42,16706,12034,21.8,Cel,20.9,Cel,,,,,,,4.0,KT,3.0,KT,,,1009.4,hPa,1008.7,hPa,,,7.0,,,,,4.0,,,,,,,,,,,,10000.0,m,4,okta,low,4.0,okta,2.0,,,,,,,
India,DL,Delhi|Safdarjung Enclave,Delhi / Safdarjung AP,42182.0,28.58333333333333,77.2,211.0,42182,12034,25.2,Cel,25.2,Cel,23.1,Cel,32.6,Cel,,,4.0,KT,3.0,KT,70.0,deg,999.9,hPa,,,-3.8,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,8,okta,low,5.0,okta,1.0,10.0,3.0,h,6.0,,,
India,RJ,Ganganagar|Gangānagar,Ganganagar,42123.0,29.916666666666668,73.88333333333334,172.0,42123,12034,29.2,Cel,25.8,Cel,28.0,Cel,36.4,Cel,,,4.0,KT,1.0,KT,230.0,deg,1000.2,hPa,,,-5.1,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,2,okta,,,,2.0,,,,,,,
India,HR,Hissar|Hisār,Hissar,42131.0,29.166666666666668,75.73333333333333,209.0,42131,12034,28.6,Cel,26.9,Cel,25.7,Cel,34.0,Cel,,,4.0,KT,2.0,KT,270.0,deg,1000.4,hPa,,,,,,,,,,3.0,,,,,,,,,,,,4000.0,m,7,okta,low,3.0,okta,2.0,,,,,,,
India,RJ,Bikaner,Bikaner,42165.0,28.0,73.3,223.0,42165,12034,29.0,Cel,25.6,Cel,25.4,Cel,36.6,Cel,,,4.0,KT,0.0,KT,,,1000.1,hPa,,,,,,,,,,3.0,,,,,,,,,,,,4000.0,m,0,okta,,,,2.0,,,,,,,
India,UP,Izatnagar,Bareilly AFS,42189.0,28.366666666666667,79.4,167.0,42189,12034,25.8,Cel,25.8,Cel,24.0,Cel,32.1,Cel,,,4.0,KT,2.0,KT,50.0,deg,998.8,hPa,,,-2.8,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,8,okta,low,6.0,okta,1.0,51.0,3.0,h,5.0,,,
India,KA,Bangalore|Nagartapete,Bangalore,43295.0,12.966666666666669,77.58333333333333,917.0,43295,12034,22.2,Cel,18.9,Cel,20.5,Cel,29.2,Cel,,,4.0,KT,3.0,KT,230.0,deg,1012.4,hPa,910.2,hPa,1.8,hPa,,850.0,hPa,1511.0,gpm,3.0,,,,,,,,,,,,10000.0,m,7,okta,low,5.0,okta,2.0,,,,,,,
India,AS,Dibrugarh|Mohanbāri,Dibrugarh AP|Mohanbari AFS,42314.0,27.48333333333333,95.01666666666668,110.0,42314,12034,29.6,Cel,27.1,Cel,26.4,Cel,,,,,4.0,KT,0.0,KT,,,1005.4,hPa,,,-2.7,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,6,okta,low,3.0,okta,1.0,10.0,3.0,h,2.0,,,
India,RJ,Jaisalmer,Jaisalmer,42328.0,26.9,70.91666666666667,231.0,42328,12034,28.4,Cel,25.9,Cel,26.7,Cel,37.4,Cel,,,4.0,KT,6.0,KT,200.0,deg,999.8,hPa,,,-0.4,hPa,,,,,,3.0,,,,,,,,,,,,2000.0,m,2,okta,middle,2.0,okta,1.0,5.0,3.0,h,2.0,,,
India,RJ,Jodhpur,Jodhpur AFS,42339.0,26.3,73.01666666666667,217.0,42339,12034,28.0,Cel,25.2,Cel,26.3,Cel,35.0,Cel,,,4.0,KT,6.0,KT,230.0,deg,1002.9,hPa,,,0.7,hPa,,,,,,3.0,,,,,,,,,,,,2000.0,m,7,okta,low,3.0,okta,1.0,5.0,3.0,h,2.0,,,
India,UP,Dehra Dun|Dehra Dūn,Dehra Dun,42111.0,30.316666666666663,78.03333333333333,683.0,42111,12034,25.8,Cel,25.0,Cel,25.0,Cel,34.2,Cel,,,4.0,KT,1.0,KT,140.0,deg,999.7,hPa,932.2,hPa,-2.2,hPa,,,,,,2.0,,,,,,,,,,,,1000.0,m,8,okta,low,6.0,okta,1.0,61.0,3.0,h,6.0,,,
India,AS,North Lakhimpur,Lilabari,42309.0,27.23333333333333,94.11666666666666,101.0,42309,12034,30.4,Cel,26.2,Cel,21.8,Cel,,,,,4.0,KT,3.0,KT,70.0,deg,1005.5,hPa,,,-2.9,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,4,okta,low,2.0,okta,2.0,,,,,,,
India,PB,Patiala|Sanaur,Patiala,42101.0,30.33333333333333,76.46666666666667,251.0,42101,12034,28.4,Cel,26.4,Cel,26.5,Cel,35.2,Cel,,,4.0,KT,2.0,KT,340.0,deg,1000.9,hPa,,,-3.1,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,7,okta,low,3.0,okta,2.0,,,,,,,
India,KL,Trivandrum|Vazhuthacaud,Trivandrum,43371.0,8.483333333333333,76.95,59.9,43371,12034,25.8,Cel,23.8,Cel,24.7,Cel,31.2,Cel,,,4.0,KT,3.0,KT,320.0,deg,1012.4,hPa,1005.1,hPa,1.0,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,7,okta,low,3.0,okta,1.0,60.0,3.0,h,6.0,,,
India,PB,Rajasansi|Amritsar,Sri Guru Ram Dass Jee Intl AP|Amritsar AFB,42071.0,31.633333333333333,74.86666666666666,229.0,42071,12034,29.0,Cel,25.9,Cel,25.0,Cel,34.0,Cel,,,4.0,KT,4.0,KT,250.0,deg,999.2,hPa,,,,,,,,,,3.0,,,,,,,,,,,,2000.0,m,0,okta,,,,1.0,10.0,3.0,h,0.0,,,
India,JK,Jammu|Karan Bāgh,Jammu,42056.0,32.666666666666664,74.83333333333333,318.0,42056,12034,27.0,Cel,22.6,Cel,22.7,Cel,34.5,Cel,,,4.0,KT,0.0,KT,,,,,956.2,hPa,,,,,,,,3.0,,,,,,,,,,,,4000.0,m,0,okta,,,,2.0,,,,,,,
India,JK,Banihal|Mangat,Banihal,42045.0,33.5,75.16666666666667,1624.0,42045,12034,22.4,Cel,13.9,Cel,13.6,Cel,,,,,4.0,KT,0.0,KT,,,996.7,hPa,825.8,hPa,,,,850.0,hPa,1377.0,gpm,3.0,,,,,,,,,,,,4000.0,m,0,okta,,,,2.0,,,,,,,
India,JK,Qazigund|Qazi Gund|Yor Khoshpur,Qazigund,42044.0,33.583333333333336,75.08333333333333,1690.0,42044,12034,17.4,Cel,13.5,Cel,11.6,Cel,,,,,4.0,KT,0.0,KT,,,1010.1,hPa,823.7,hPa,,,,850.0,hPa,1467.0,gpm,3.0,,,,,,,,,,,,4000.0,m,0,okta,,,,2.0,,,,,,,
India,JK,Srinagar|Durgjan,Srinagar,42027.0,34.083333333333336,74.83333333333333,1585.0,42027,12034,18.0,Cel,12.1,Cel,13.7,Cel,,,,,4.0,KT,1.0,KT,140.0,deg,1007.8,hPa,836.8,hPa,,,,850.0,hPa,1451.0,gpm,3.0,,,,,,,,,,,,2000.0,m,0,okta,,,,1.0,5.0,3.0,h,0.0,,,
India,KL,Kozhikode|Calicut,Kozhikode,43314.0,11.25,75.78333333333333,4.0,43314,12034,27.8,Cel,25.5,Cel,24.5,Cel,33.5,Cel,,,4.0,KT,0.0,KT,,,1011.5,hPa,,,1.2,hPa,,,,,,2.0,,,,,,,,,,,,10000.0,m,2,okta,,,,2.0,,,,,,,
India,TN,Coimbatore|Irugūr,Coimbatore Intl AP | Peelamed,43321.0,11.033333333333331,77.05,389.0,43321,12034,26.6,Cel,22.1,Cel,23.0,Cel,32.4,Cel,,,4.0,KT,6.0,KT,200.0,deg,1010.8,hPa,966.4,hPa,1.7,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,3,okta,low,1.0,okta,1.0,10.0,3.0,h,2.0,,,
India,AN,Port Blair,Port Blair MET OBS,43333.0,11.666666666666666,92.71666666666668,79.0,43333,12034,29.2,Cel,25.8,Cel,26.2,Cel,,,,,4.0,KT,8.0,KT,270.0,deg,1010.1,hPa,,,0.5,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,6,okta,low,5.0,okta,2.0,,,,,,,
India,,Minicoy,Minicoy,43369.0,8.3,73.15,1.8,43369,12034,27.8,Cel,26.9,Cel,25.4,Cel,30.8,Cel,,,4.0,KT,4.0,KT,320.0,deg,1012.4,hPa,,,1.6,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,8,okta,low,4.0,okta,1.0,2.0,3.0,h,6.0,,,
India,RJ,Jaipur|Sāngāner,Jaipur Intl AP|Sanganer,42348.0,26.816666666666663,75.8,383.0,42348,12034,26.8,Cel,24.2,Cel,25.8,Cel,30.8,Cel,,,4.0,KT,8.0,KT,320.0,deg,1000.6,hPa,,,-1.8,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,7,okta,low,4.0,okta,1.0,10.0,3.0,h,2.0,,,
India,AN,Long Island|Rongat,Long Island / MET OBS,43310.0,12.416666666666666,92.93333333333334,12.9,43310,12034,29.8,Cel,27.3,Cel,26.6,Cel,,,,,4.0,KT,1.0,KT,230.0,deg,1009.3,hPa,,,1.1,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,5,okta,low,2.0,okta,2.0,,,,,,,
India,,Bhatinda,Bhatinda,42097.0,30.1666666667,74.5833333333,207.0,42097,12034,,,,,,,,,,,4.0,KT,57.0,KT,,,,,,,,,,,,,,1.0,,,,,,,,,,,,3100.0,m,0,okta,,,,2.0,8.0,3.0,h,3.0,,,
India,MP,Maharajpur|Kheriya Padam,Maharajpur AFS | Gwalior,42361.0,26.23333333333333,78.25,205.0,42361,12034,24.2,Cel,24.2,Cel,24.0,Cel,,,,,4.0,KT,3.0,KT,290.0,deg,994.6,hPa,,,-5.0,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,8,okta,low,6.0,okta,1.0,61.0,3.0,h,6.0,,,
India,KL,Cochin|Kochi,Cochin (Navy)|Ins Garuda,43353.0,9.9475,76.2730556,1.0,43353,12034,27.2,Cel,24.6,Cel,25.0,Cel,30.2,Cel,,,4.0,KT,4.0,KT,110.0,deg,1012.3,hPa,,,1.5,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,6,okta,low,3.0,okta,1.0,10.0,3.0,h,2.0,,,
India,UP,Gorakhpur,Gorakhpur AFS,42379.0,26.75,83.36666666666666,78.3,42379,12034,28.0,Cel,26.9,Cel,26.0,Cel,34.3,Cel,,,4.0,KT,4.0,KT,90.0,deg,1001.8,hPa,,,1.2,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,7,okta,low,5.0,okta,1.0,10.0,3.0,h,6.0,,,
India,OR,Balasore,Balasore,42895.0,21.516666666666666,86.93333333333334,18.8,42895,12034,30.8,Cel,28.3,Cel,26.9,Cel,,,,,4.0,KT,0.0,KT,,,1004.8,hPa,,,2.1,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,6,okta,low,4.0,okta,2.0,,,,,,,
India,GJ,Veraval|Verāval,Veraval,42909.0,20.9,70.36666666666666,6.0,42909,12034,28.0,Cel,26.6,Cel,27.4,Cel,,,,,4.0,KT,2.0,KT,,,1006.5,hPa,,,1.6,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,7,okta,low,4.0,okta,1.0,20.0,3.0,h,2.0,,,
India,OR,Bhubaneswar|Bhubaneshwar,Bhubaneswar AP,42971.0,20.25,85.83333333333333,45.0,42971,12034,30.6,Cel,27.0,Cel,27.1,Cel,,,,,4.0,KT,2.0,KT,230.0,deg,1006.0,hPa,,,2.2,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,6,okta,low,3.0,okta,1.0,5.0,3.0,h,2.0,,,
India,AP,Anantapur|Kandukūru,Anantapur,43237.0,14.583333333333334,77.63333333333334,364.0,43237,12034,27.4,Cel,21.0,Cel,22.9,Cel,34.2,Cel,,,4.0,KT,4.0,KT,250.0,deg,1007.1,hPa,968.4,hPa,2.1,hPa,,,,,,3.0,,,,,,,,,,,,10000.0,m,3,okta,low,2.0,okta,2.0,,,,,,,
India,KA,Mangalore,Bajpe,43284.0,12.916666666666666,74.88333333333334,102.0,43284,12034,24.8,Cel,23.6,Cel,23.5,Cel,29.8,Cel,,,4.0,KT,5.0,KT,290.0,deg,1011.3,hPa,999.7,hPa,1.9,hPa,,,,,,2.0,,,,,,,18.4,,,,,2000.0,m,8,okta,low,5.0,okta,1.0,21.0,3.0,h,6.0,,,
India,MM,Mumbai|Bombay|Jogeshwari,Mumbai / Chhatrapati Shivaji International AP|Sahar Intl AP|Santacruz AP,43003.0,19.116666666666667,72.85,14.2,43003,12034,25.4,Cel,24.2,Cel,23.8,Cel,,,,,4.0,KT,0.0,KT,,,1007.7,hPa,,,2.5,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,8,okta,low,5.0,okta,1.0,50.0,3.0,h,6.0,,,
India,UP,Lucknow|Bijnaur,Lucknow / Chaudhary Charan Singh AP|Amausi,42369.0,26.75,80.88333333333334,122.0,42369,12034,28.0,Cel,25.3,Cel,25.4,Cel,31.6,Cel,,,4.0,KT,8.0,KT,140.0,deg,999.5,hPa,,,0.2,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,8,okta,low,4.0,okta,1.0,50.0,3.0,h,2.0,,,
India,MH,Aurangabad Chikalthana Aerodrome,Aurangabad Chikalthana Aerodrome,43014.0,19.85,73.4,585.0,43014,12034,24.0,Cel,21.1,Cel,22.1,Cel,,,,,4.0,KT,6.0,KT,250.0,deg,1006.4,hPa,942.4,hPa,2.1,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,4,okta,low,4.0,okta,1.0,5.0,3.0,h,4.0,,,
India,MP,Jagdalpur,Jagdalpur,43041.0,19.08333333333333,82.03333333333333,554.0,43041,12034,26.4,Cel,23.0,Cel,22.9,Cel,,,,,4.0,KT,4.0,KT,180.0,deg,1006.5,hPa,946.0,hPa,2.6,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,3,okta,low,3.0,okta,1.0,5.0,3.0,h,0.0,,,
India,OR,Jharsuguda|Kenādhipa,Jharsuguda,42886.0,21.916666666666668,84.08333333333333,228.0,42886,12034,29.4,Cel,25.1,Cel,25.2,Cel,,,,,4.0,KT,9.0,KT,230.0,deg,1005.7,hPa,,,3.5,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,5,okta,low,5.0,okta,1.0,5.0,3.0,h,2.0,,,
India,MM,Poona|Shivaji Nagar,Poona,43063.0,18.53333333333333,73.85,555.0,43063,12034,24.0,Cel,21.1,Cel,21.2,Cel,,,,,4.0,KT,3.0,KT,270.0,deg,1007.9,hPa,945.9,hPa,1.7,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,4,okta,low,4.0,okta,1.0,2.0,3.0,h,6.0,,,
India,MM,Sholapur|Solapur,Sholapur,43117.0,17.666666666666668,75.9,479.0,43117,12034,25.0,Cel,22.7,Cel,22.3,Cel,,,,,4.0,KT,2.0,KT,230.0,deg,1007.9,hPa,,,,,,,,,,3.0,,,,,,,,,,,,10000.0,m,4,okta,middle,3.0,okta,2.0,,,,,,,
India,AP,Hyderabad|Secunderabad,Hyderabad / Begumpet AP | Begumpet AFS,43128.0,17.45,78.46666666666667,530.0,43128,12034,24.8,Cel,20.6,Cel,25.2,Cel,30.4,Cel,,,4.0,KT,5.0,KT,320.0,deg,1008.5,hPa,948.3,hPa,2.8,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,7,okta,low,4.0,okta,1.0,5.0,3.0,h,2.0,,,
India,AP,Machilipatnam|Karameda,Machilipatnam,43185.0,16.2,81.15,3.05,43185,12034,30.0,Cel,24.8,Cel,28.0,Cel,34.5,Cel,,,4.0,KT,4.0,KT,250.0,deg,1006.8,hPa,1006.5,hPa,1.2,hPa,,,,,,3.0,,,,,,,,,,,,10000.0,m,4,okta,low,2.0,okta,2.0,,,,,,,
India,AP,Kakinada|Ramanayyapeta,Kakinada,43189.0,16.95,82.23333333333333,7.92,43189,12034,30.4,Cel,27.3,Cel,26.8,Cel,35.0,Cel,,,4.0,KT,0.0,KT,,,1007.6,hPa,1006.7,hPa,,,,,,,,3.0,,,,,,,,,,,,10000.0,m,3,okta,low,2.0,okta,2.0,,,,,,,
India,GA,Goa|Miramar,Goa / Panjim,43192.0,15.483333333333333,73.81666666666666,58.4,43192,12034,26.4,Cel,25.8,Cel,25.0,Cel,,,,,4.0,KT,0.0,KT,,,1009.6,hPa,,,2.2,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,7,okta,low,3.0,okta,1.0,60.0,3.0,h,6.0,,,
India,KA,Belgaum|Sāmbre,Sambra,43198.0,15.85,74.61666666666666,747.0,43198,12034,22.6,Cel,20.5,Cel,19.4,Cel,26.4,Cel,,,4.0,KT,9.0,KT,270.0,deg,1009.3,hPa,927.1,hPa,2.0,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,6,okta,low,4.0,okta,2.0,,,,,,,
India,KA,Gadag,Gadag,43201.0,15.416666666666666,75.63333333333334,670.0,43201,12034,24.2,Cel,21.0,Cel,19.8,Cel,29.6,Cel,,,4.0,KT,3.0,KT,200.0,deg,1007.1,hPa,935.2,hPa,1.4,hPa,,,,,,2.0,,,,,,,,,,,,10000.0,m,6,okta,low,4.0,okta,2.0,,,,,,,
India,AP,Kurnool,Kurnool,43213.0,15.8,78.06666666666666,280.0,43213,12034,26.8,Cel,21.7,Cel,23.8,Cel,33.6,Cel,,,4.0,KT,3.0,KT,270.0,deg,1007.9,hPa,976.5,hPa,,,,,,,,3.0,,,,,,,,,,,,10000.0,m,2,okta,,,,2.0,,,,,,,
India,KA,Chitradurga,Chitradurga,43233.0,14.233333333333333,76.43333333333334,733.0,43233,12034,23.0,Cel,20.6,Cel,21.1,Cel,28.7,Cel,,,4.0,KT,11.0,KT,250.0,deg,1011.2,hPa,929.6,hPa,1.6,hPa,,,,,,2.0,,,,,,,3.5,,,,,10000.0,m,7,okta,low,4.0,okta,2.0,,,,,,,
India,MM,Ratnagiri|Math,Ratnagiri,43110.0,16.983333333333334,73.33333333333333,90.5,43110,12034,25.4,Cel,23.6,Cel,24.1,Cel,,,,,4.0,KT,3.0,KT,140.0,deg,1009.5,hPa,,,2.2,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,8,okta,low,6.0,okta,1.0,2.0,3.0,h,6.0,,,
India,MP,Pbo Raipur,Pbo Raipur,42874.0,21.23333333333333,81.65,296.0,42874,12034,27.8,Cel,24.6,Cel,24.7,Cel,,,,,4.0,KT,6.0,KT,200.0,deg,1003.3,hPa,,,3.7,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,3,okta,low,2.0,okta,1.0,5.0,3.0,h,2.0,,,
India,TN,Chennai|Madras|Palavantangai,Chennai Intl AP,43279.0,12.997,80.1794,13.7,43279,12034,30.8,Cel,22.0,Cel,27.4,Cel,36.0,Cel,,,4.0,KT,6.0,KT,340.0,deg,1009.6,hPa,1007.9,hPa,1.8,hPa,,,,,,3.0,,,,,,,,,,,,10000.0,m,2,okta,low,1.0,okta,1.0,1.0,3.0,h,0.0,,,
India,RJ,Kota,Kota AD,42452.0,25.15,75.85,273.0,42452,12034,27.4,Cel,23.6,Cel,26.0,Cel,29.0,Cel,,,4.0,KT,4.0,KT,230.0,deg,1000.4,hPa,,,0.0,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,7,okta,low,3.0,okta,1.0,10.0,3.0,h,2.0,,,
India,MP,Satna,Satna,42571.0,24.566666666666663,80.83333333333333,317.0,42571,12034,25.8,Cel,24.4,Cel,24.9,Cel,,,,,4.0,KT,0.0,KT,,,1001.0,hPa,,,5.1,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,8,okta,low,6.0,okta,1.0,50.0,3.0,h,6.0,,,
India,MP,Guna,Guna,42559.0,24.65,77.31666666666666,480.0,42559,12034,23.4,Cel,23.1,Cel,23.0,Cel,,,,,4.0,KT,0.0,KT,,,1000.7,hPa,,,1.3,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,8,okta,low,6.0,okta,1.0,95.0,3.0,h,9.0,,,
India,BR,Patna|Bankipur,Patna / Jai Prakash Narayan Intl AP,42492.0,25.6,85.16666666666667,51.0,42492,12034,30.4,Cel,27.9,Cel,28.4,Cel,,,,,4.0,KT,4.0,KT,110.0,deg,1003.9,hPa,,,2.2,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,6,okta,low,6.0,okta,1.0,10.0,3.0,h,2.0,,,
India,MP,Indore,Indore Devi Ahilya Bai Holkar AP,42754.0,22.716666666666665,75.8,561.0,42754,12034,24.8,Cel,22.8,Cel,22.8,Cel,,,,,4.0,KT,10.0,KT,270.0,deg,1004.3,hPa,941.8,hPa,2.0,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,6,okta,low,5.0,okta,1.0,5.0,3.0,h,2.0,,,
India,GJ,Rudramata|Kukma,Bhuj AFS,42634.0,23.25,69.8,78.0,42634,12034,28.0,Cel,24.3,Cel,25.5,Cel,,,,,4.0,KT,0.0,KT,,,1005.5,hPa,,,1.1,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,3,okta,low,3.0,okta,2.0,,,,,,,
India,AS,Tezpur,Tezpur,42415.0,26.616666666666667,92.78333333333332,79.0,42415,12034,29.0,Cel,25.9,Cel,24.8,Cel,,,,,4.0,KT,0.0,KT,,,1006.1,hPa,,,-1.9,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,5,okta,low,2.0,okta,2.0,,,,,,,
India,AS,Gauhati|Guwahati|Palāsbāri,Gauhati / Lokpriya Gopinath Bordoloi Intl AP|Mountain Shadow AFB | Guwahati AFS | Gauhati AFS,42410.0,26.1,91.58333333333331,54.0,42410,12034,30.6,Cel,26.7,Cel,25.6,Cel,,,,,4.0,KT,0.0,KT,,,1005.1,hPa,,,-0.5,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,6,okta,low,3.0,okta,1.0,10.0,3.0,h,2.0,,,
India,MP,Pendra|Gaurela,Pendra,42779.0,22.766666666666666,81.9,624.0,42779,12034,25.0,Cel,23.9,Cel,22.4,Cel,,,,,4.0,KT,4.0,KT,270.0,deg,1004.1,hPa,935.8,hPa,4.5,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,6,okta,low,4.0,okta,1.0,20.0,3.0,h,2.0,,,
India,MN,Imphal|Tulihal,Tulihal,42623.0,24.766666666666666,93.9,781.0,42623,12034,27.2,Cel,22.6,Cel,21.3,Cel,32.7,Cel,,,4.0,KT,2.0,KT,140.0,deg,1004.4,hPa,920.5,hPa,0.2,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,6,okta,low,4.0,okta,1.0,10.0,3.0,h,2.0,,,
India,TR,Agartala|Nārāyanpur,Agartala AFS,42724.0,23.883333333333333,91.25,16.0,42724,12034,32.0,Cel,27.9,Cel,27.4,Cel,,,,,4.0,KT,0.0,KT,,,1002.7,hPa,,,-1.4,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,6,okta,low,4.0,okta,1.0,10.0,3.0,h,2.0,,,
India,GJ,Ahmedabad|Hansol,Ahmedabad,42647.0,23.066666666666663,72.63333333333334,55.0,42647,12034,28.0,Cel,25.2,Cel,26.3,Cel,,,,,4.0,KT,3.0,KT,290.0,deg,1005.5,hPa,,,1.3,hPa,,,,,,3.0,,,,,,,,,,,,2000.0,m,7,okta,low,3.0,okta,1.0,10.0,3.0,h,2.0,,,
India,MP,Bhopal,Bhopal / Raja Bhoj AP|Bairagarh AP,42667.0,23.28333333333333,77.35,522.0,42667,12034,25.6,Cel,25.3,Cel,23.3,Cel,,,,,4.0,KT,10.0,KT,230.0,deg,1000.4,hPa,945.3,hPa,2.3,hPa,,,,,,2.0,,,,,,,,,,,,1000.0,m,8,okta,low,6.0,okta,1.0,10.0,3.0,h,6.0,,,
India,MP,Jabalpur,Jabalpur,42675.0,23.2,79.95,397.0,42675,12034,25.8,Cel,21.6,Cel,24.4,Cel,,,,,4.0,KT,4.0,KT,230.0,deg,1002.5,hPa,,,6.0,hPa,,,,,,2.0,,,,,,,,,,,,2000.0,m,8,okta,low,6.0,okta,1.0,5.0,3.0,h,2.0,,,
India,BR,Ranchi|Hatiā,Birsa Munda AP,42701.0,23.316666666666663,85.31666666666666,646.0,42701,12034,27.0,Cel,23.0,Cel,23.4,Cel,29.8,Cel,,,4.0,KT,6.0,KT,230.0,deg,1003.5,hPa,932.7,hPa,2.3,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,2,okta,low,1.0,okta,1.0,10.0,3.0,h,0.0,,,
India,WB,Baghdogra|Bagdogra|Bāghdogra,Baghdogra AFS,42398.0,26.633333333333333,88.31666666666666,126.0,42398,12034,33.7,Cel,26.2,Cel,25.8,Cel,,,,,4.0,KT,2.0,KT,,,1003.4,hPa,,,-0.7,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,4,okta,middle,3.0,okta,2.0,,,,,,,
India,BR,Jamshedpur|Sonari Town,Jamshedpur / AFLD,42798.0,22.816666666666663,86.18333333333334,142.0,42798,12034,30.6,Cel,25.2,Cel,26.0,Cel,,,,,4.0,KT,6.0,KT,290.0,deg,1003.8,hPa,,,1.6,hPa,,,,,,3.0,,,,,,,,,,,,2000.0,m,6,okta,low,3.0,okta,1.0,5.0,3.0,h,2.0,,,
India,WB,Kolkata|Calcutta|Gauripur,Kolkata / Netaji Subhash Chandra Bose International AP | Dum Dum AFS | Dum Dum AP,42809.0,22.65,88.45,6.0,42809,12034,30.6,Cel,28.4,Cel,29.0,Cel,,,,,4.0,KT,0.0,KT,,,1003.7,hPa,,,0.7,hPa,,,,,,3.0,,,,,,,,,,,,2000.0,m,8,okta,low,3.0,okta,1.0,10.0,3.0,h,2.0,,,
India,GJ,Surat|Salabatpura,Surat,42840.0,21.2,72.83333333333333,10.0,42840,12034,27.6,Cel,25.9,Cel,26.6,Cel,,,,,4.0,KT,0.0,KT,,,1006.4,hPa,,,1.3,hPa,,,,,,2.0,,,,,,,,,,,,4000.0,m,7,okta,low,5.0,okta,1.0,2.0,3.0,h,6.0,,,
India,MM,Nagpur|Dhantoli,Nagpur / Dr Baba Saheb Ambedkar Intl AP|Nagpur AFS|Sonegaon AFB,42867.0,21.1,79.05,310.0,42867,12034,26.8,Cel,23.6,Cel,23.6,Cel,,,,,4.0,KT,3.0,KT,250.0,deg,1005.9,hPa,,,4.0,hPa,,,,,,3.0,,,,,,,,,,,,4000.0,m,6,okta,low,3.0,okta,1.0,5.0,3.0,h,2.0,,,
