Country,Region,Place_Name,Station_Name,WMO,Latitude,Longitude,Elevation
Afghanistan,BAL,Kyzylabad|Mazar-I-Sharif|Qizilābād,Kyzylabad,40911.0,36.7,67.2,392.3
Afghanistan,BAL,Shor-Tipa|Shor Tepe,Shor-Tipa,40910.0,37.333,66.85,274.0
Afghanistan,BAM,Gorvana|Sar Āsyāb,Gorvana,40945.0,34.81666666666667,67.81666666666666,2573.0
Afghanistan,BAM,Kala-Nau|Pan Jao|Dahan-e Mūr,Kala-Nau,40946.0,34.3980556,67.0219444,2813.0
Afghanistan,BDG,Chākarān|Qala-I-Naw|Qala i Naw,Chakaran,40937.0,35.0,63.11666666666667,904.7
Afghanistan,BDG,Kabuli Farari,Kabuli Farari,40923.0,35.583333333333336,63.31666666666667,475.0
Afghanistan,BDG,Towraghondt|Towraghondi|Tōraghūnḏī,Towraghondt,40921.0,35.233333333333334,62.28333333333333,684.0
Afghanistan,BDG,Zaysalekh|Qades|Qādis,Zaysalekh,40939.0,34.8,63.4166667,1284.0
Afghanistan,BDS,Feyzabad|Kūrī,Feyzabad,40904.0,37.11666666666667,70.51666666666667,1171.1
Afghanistan,BDS,Gāwin Darah|Iskachem|Gāwen Darah,Eshkashem,40918.0,36.7,71.56666666666666,2620.0
Afghanistan,BDS,Keshm|Balūch,Keshm,40917.0,36.85,70.0833333,908.0
Afghanistan,BDS,Kevron|Darwaz|Nūsay,Kevron,40900.0,38.4616667,70.8819444,1533.0
Afghanistan,BDS,Namaz-i-Pas|Khwahan|Sang Āb,Namaz-i-Pas,40901.0,37.8833333,70.2,970.0
Afghanistan,BDS,Shighnan|Sheghnan|Sar Chashmah,Shighnan,40905.0,37.56666666666667,71.5,2042.0
Afghanistan,BDS,Urūsak|Fayzabad,Urūsak,99881.0,37.117,70.567,1200.0
Afghanistan,BDS,Zebak|Istich,Zebak,40920.0,36.5,71.25,4412.0
Afghanistan,BGL,Puzayi-Ishan|Baghlan-Farm|Pōzah-ye Ayshān,Puzayi-Ishan,40914.0,36.1,68.65,554.0
Afghanistan,BGL,Salangi-Shamali|North-Salang Tunnel|Sālang-e Shamālī,Salangi-Shamali,40930.0,35.31666666666667,69.01666666666667,3366.0
Afghanistan,FRA,Farah|Kalayi-Gulyamsheykhi,Farah,40974.0,32.36666666666667,62.18333333333333,674.2
Afghanistan,FRA,Kalayi-Mirza-Aslam|Shindand|Qal‘ah-ye Mīrzā Aslam,Kalayi-Mirza-Aslam,40957.0,33.4,62.28333333333333,1152.2
Afghanistan,FRA,Qal‘ah-ye Gīm|Gulistan|Qal‘ah-ye Kuhnah,Qal‘ah-ye Gīm,40975.0,32.6166667,63.6666667,1424.0
Afghanistan,FRA,Solţān-e Bakvā,Solţān-e Bakvā,40973.0,32.233,62.967,722.0
Afghanistan,FYB,Andkhoi|Yāmchī,Andkhoi,40906.0,36.93333333333333,65.11666666666666,315.0
Afghanistan,FYB,Maimana|Maimama|Khwājah Paytāgh,Mimana,40922.0,35.93333333333333,64.76666666666667,838.8
Afghanistan,FYB,Qaisar|Muḩammad Khwājah,Qaisar,40925.0,35.666666666666664,64.26666666666667,1211.0
Afghanistan,GHA,Gorg Koshteh|Okak|Ōkak,Gorg Koshteh,40966.0,33.883,67.95,3115.0
Afghanistan,GHA,Kala-Navi-Khodzharoshnay|Ghazni|Kala-Navi-Sarm-Reg,Kala-Navi-Khodzharoshnay,40968.0,33.53333333333333,68.41666666666667,2175.0
Afghanistan,GHA,Kala-Navi-Khodzharoshnay|Kala-Navi-Sarm-Reg,Kala-Navi-Khodzharoshnay,40960.0,33.533,68.417,2183.0
Afghanistan,GHA,Kamaruddin-Kala|Mokur|Qamaruddīn Kêlay,Kamaruddin-Kala,40980.0,32.833333333333336,67.78333333333333,2003.0
Afghanistan,GHO,Chagcharan|Chakhcharan,Chagcharan|Chakhcharan,40942.0,33.53333333333333,65.26666666666667,2278.4
Afghanistan,GHO,Ghelmeen|Khalay,Ghelmeen,40941.0,34.8833333,65.3,1997.0
Afghanistan,GHO,Korab|Shahrak,Korab,40943.0,34.1,64.3,2405.0
Afghanistan,GHO,Kotayi-Gili|Lal|Kōtah-ye Gilī,Kotayi-Gili,40944.0,34.5058333,66.2997222,2835.0
Afghanistan,HEL,Anjarak|Kajaki|Chaīdār,Anjarak,40976.0,32.1666667,65.1,1390.0
Afghanistan,HEL,Deshu|Deshoo|‘Alāqahdārī Dīshū,Deshu,40996.0,30.433333333333334,63.3,588.0
Afghanistan,HEL,Karez|Bust|Kārēz,Karez,40988.0,31.55,64.36666666666666,775.0
Afghanistan,HEL,Lashkargah|‘Aynak,Lashkargah,40978.0,31.5,64.333,762.0
Afghanistan,HER,Islam-Qala|Lūkah Sang,Islam-Qala,40935.0,34.65,61.583333333333336,986.0
Afghanistan,HER,Obe|Obeh|Murghchah-ye Bālā,Obe,40940.0,34.36666666666667,63.15,1298.0
Afghanistan,HER,Rabati-Sakhibzada|Herat|Guz̄arah,Rabati-Sakhibzada,40938.0,34.21666666666667,62.21666666666667,1002.8
Afghanistan,JOW,Bakawul Khurāsān|Shebirghan|Sheberghan|Bakowl Khurāsān,Bakawul Khurāsān,40908.0,36.666666666666664,65.71666666666667,359.0
Afghanistan,JOW,Kumpete|Qar-Qin|Qarqin|Qarqīn,Kumpete,40909.0,37.416666666666664,66.08333333333333,265.0
Afghanistan,KAB,Bagi-Talay|Paghman|Bāgh-e Tapah,Bagi-Talay,40947.0,34.5833333,68.9833333,2183.0
Afghanistan,KAB,Kalayi-Vazir|Kabul International|Kalayi-Mir-Abbas,Kalayi-Vazir,40948.0,34.55,69.21666666666667,1791.3
Afghanistan,KAB,Karizimir|Kārēz-e Mīr,Karizimir,40949.0,34.63333333333333,69.05,1924.0
Afghanistan,KAB,Shirinkalay|Sarobi|Shīrīn Kêlay,Shirinkalay,40951.0,34.583333333333336,69.75,1057.0
Afghanistan,KAN,Kandahar|Shahr-e Now,Kandahar,69314.0,31.62,65.7,0.0
Afghanistan,KAN,Khushab|Kandahar|Khōsh Āb,Khushab / Intl AP,40990.0,31.5,65.85,1017.4
Afghanistan,KDZ,Konduz|Kunduz|Nasiri,Konduz,40913.0,36.666666666666664,68.91666666666667,444.1
Afghanistan,KDZ,Nasiri,Nasiri,99876.0,36.667,68.917,433.0
Afghanistan,KNR,Asmar|Srah Darah,Asmar,40934.0,35.0166667,71.4333333,1784.0
Afghanistan,LAG,Laghman|Tirgali,Laghman,40952.0,34.65,70.21666666666667,728.0
Afghanistan,LOW,Logar|Hārūn Khēl Muhajirīn,Logar,40950.0,34.1,69.05,1886.0
Afghanistan,NAN,Ghaziabad|Gaziabad,Ghaziabad,40953.0,34.31666666666667,70.76666666666667,487.0
Afghanistan,NAN,Jalalabad|Narmasi,Jalalabad / MIL,40954.0,34.43333333333333,70.46666666666667,561.1
Afghanistan,NIM,Char-Burjack|Chahār Burjak,Char-Burjack,40995.0,30.283,62.033,519.0
Afghanistan,NIM,Zaranj|Jān Muḩammad,Zaranj,40986.0,31.0,61.85,494.0
Afghanistan,ORU,Tirin Kot|Chīnah,Tirin Kot,40977.0,32.61666666666667,65.86666666666666,1334.0
Afghanistan,PAR,Bagram|Ḩasan Khēl,Bagram,69728.0,34.95,69.27,1492.0
Afghanistan,PAR,Jabul-Saraj|‘Ishqābād,Jabul-Saraj,40932.0,35.13333333333333,69.25,1695.0
Afghanistan,PAR,South-Salang|Gowārah Sang,South-Salang,40931.0,35.3,69.06666666666666,2992.0
Afghanistan,PIA,Gardez|Khwājah Ḩasan-e ‘Ulyā,Gardez,40970.0,33.61666666666667,69.23333333333333,2337.0
Afghanistan,PIA,Khost|Chōghay,Chapman,40971.0,33.35,69.95,1151.0
Afghanistan,PKA,Urgoon|Malakyār Kêlay,Urgoon,40984.0,32.916666666666664,69.13333333333334,2331.0
Afghanistan,PKA,Wazakhwa|Wazakhaw|Wāşil Khēl,Wazakhwa,40981.0,32.2,68.35,2269.0
Afghanistan,SAM,Aiback|Larghān,Aiback,40912.0,36.3,68.0,943.0
Afghanistan,SAM,Hairatan|Ḩaīratān,Hairatan,40916.0,37.21666666666667,67.41666666666667,303.0
Afghanistan,SAM,Kaldar|Bāzārak,Kaldar,40924.0,37.2,67.7333333,298.0
Afghanistan,TAK,Taloqan|Shāh Mardān Bēg,Taloqan,40915.0,36.733,69.5,780.0
Afghanistan,TAK,Yangi Qala|Yangiqala|Mullā Bēg Muḩammad,Yangi Qala,40928.0,37.4666667,69.6666667,595.0
Afghanistan,WAR,Behsood|Sar-e Sarāb,Behsood,40967.0,34.3,67.85,3166.0
Afghanistan,WAR,Hajigak|Qōl-e Dādī,Hajigak,40933.0,34.5833333,68.1,3863.0
Afghanistan,ZAB,Kalat|Qalāt,Kalat,40979.0,32.1166667,66.9,1625.0
United Arab Emirates,AZ,Abu Dhabi|Madīnat Khalīfah B,Abu Dhabi / Intl AP,41217.0,24.433333333333334,54.65,16.0
United Arab Emirates,AZ,Abu Dhabi|Minţaqat al Maţār,Bateen AP,41216.0,24.433333333333334,54.46666666666667,5.0
United Arab Emirates,AZ,Al Ain|Alain|Al Jaḩr,Al Ain / Intl AP,41218.0,24.266666666666666,55.6,265.0
United Arab Emirates,AZ,Al Dhafra|Al Muqaţţarah,Al Dhafra,69810.0,24.25,54.55,23.0
United Arab Emirates,AZ,Medina Zayed|Sikkat al Khayl,Medina Zayed,41226.0,23.633333333333333,53.63333333333333,121.0
United Arab Emirates,DU,Dubai World Central-dwc,Dubai World Central-dwc,41200.0,24.896944444444443,55.16111111111111,19.0
United Arab Emirates,DU,Dubai|Būr Sa‘īd|Aţ Ţawār,Dubai / Intl AP,41194.0,25.25,55.333333333333336,8.0
United Arab Emirates,FU,Fujairah|Şūr,Fujairah Intl AP,41198.0,25.1,56.333333333333336,31.0
United Arab Emirates,RK,Ras Al Khaimah|Ras-Al-Khaima|Al Ḩamrānīyah,Ras Al Khaimah,41184.0,25.616666666666667,55.93333333333333,31.0
United Arab Emirates,SH,Sharjah|Muwafjah,Sharjah Intl AP,41196.0,25.333333333333332,55.516666666666666,35.0
Armenia,AG,Aparan Jrambar,Aparan Jrambar,37770.0,40.48444444444444,44.43611111111111,1842.0
Armenia,AR,Zangakatun|Ananun Canyon,Ananun Canyon,37878.0,39.830555555555556,44.99194444444444,2122.0
Armenia,ARM,Merdzavan|Mertsavan,Merdzavan,37783.0,40.18555555555555,44.40416666666667,942.0
Armenia,GR,Yanikh|Yanygh|Yanykh,Yanikh,37873.0,39.95444444444445,45.24611111111111,2334.0
Armenia,KT,Hankavan|Hank'avan|Ankavan,Hankavan,37698.0,40.63388888888889,44.48361111111111,1991.58
Armenia,VAY,Areni|Danzik|Areny,Areni,37875.0,39.727222222222224,45.18833333333333,1009.0
Armenia,VL,Amasija|Amasia,Amasija,37682.0,40.95,43.783611111111114,1876.0
Armenia,VL,Amberd|Antarut,Koshabulakh,37782.0,40.385555555555555,44.26027777777778,2071.1
Armenia,VL,Aparan|Kasakh,Aparan,37699.0,40.59444444444444,44.36388888888889,1889.0
Armenia,VL,Aragac H|Antarut,Mount Aragats,37781.0,40.47222222222222,44.181111111111115,3227.0
Armenia,VL,Aragats,Aragats,37774.0,40.3167,43.6667,1255.0
Armenia,VL,Ararat|Yeghegnadzor,Ararat,37876.0,39.7667,45.3333,1317.0
Armenia,VL,Artashat|Emince,Artashat,37874.0,39.83138888888889,44.708333333333336,818.0
Armenia,VL,Artashat|Tazeköy,Artashat,37871.0,39.95861111111111,44.5475,829.3
Armenia,VL,Artik|Art'ik,Artik,37689.0,40.623333333333335,43.955,1724.0
Armenia,VL,Ashotsk|Ashots'k',Ashotsk,37609.0,41.029444444444444,43.87638888888889,2012.0
Armenia,VL,Ashtarak|Mashtots,Ashtarak,37785.0,40.294444444444444,44.342777777777776,1090.0
Armenia,VL,Bagratashen,Bagratashen,37626.0,41.24527777777778,44.82555555555555,450.7
Armenia,VL,Berd|Aygepar,Berd,37713.0,40.9167,45.4667,692.0
Armenia,VL,Dilizan,Dilizan,37706.0,40.74111111111111,44.86555555555555,1256.1
Armenia,VL,Djermuk|Jermuk,Djermuk,37882.0,39.833888888888886,45.67111111111111,2064.37
Armenia,VL,Egvard|Yeghvard,Egvard,37786.0,40.312222222222225,44.48277777777778,1336.4
Armenia,VL,Goris,Goris / Stream,37953.0,39.518055555555556,46.33833333333333,1550.0
Armenia,VL,Gumri|Leninakan|Gyumri,Gumri,37686.0,40.76277777777778,43.85583333333334,1513.0
Armenia,VL,Idzevan|Ijevan,Idzevan,37711.0,40.87166666666667,45.147222222222226,732.4
Armenia,VL,Jagbur-in-Armenia|Dzadzur|Dzhadzhur,Jagbur-in-Armenia,37683.0,40.8667,43.95,1798.0
Armenia,VL,Kadjaran|K’ajaran,Kadjaran,37950.0,39.15277777777778,46.159166666666664,1842.72
Armenia,VL,Kafan|Agkend,Kafan,37959.0,39.204166666666666,46.46222222222222,704.3
Armenia,VL,Kamor,Kamor,37801.0,40.34861111111111,45.12555555555556,1960.0
Armenia,VL,Kirovakan|Zhdanov,Kirovakan,37704.0,40.83888888888889,44.434444444444445,1375.93
Armenia,VL,Krasnosel'sk,Krasnosel'sk,37719.0,40.60111111111111,45.349444444444444,1852.8
Armenia,VL,Lusavan,Charentsava,37791.0,40.39527777777778,44.68277777777778,1799.71
Armenia,VL,Martuni,Martuni / No.2,37808.0,40.136944444444445,45.29694444444444,1943.3
Armenia,VL,Mec Mazra|Mets Masrik,Mec Mazra,37815.0,40.2075,45.76444444444444,1939.1
Armenia,VL,Megri|Meghri,Megri,37958.0,38.897777777777776,46.2425,626.56
Armenia,VL,Odzun,Odzun,37627.0,41.06027777777778,44.610277777777775,1105.34
Armenia,VL,Oktemberyan|Myasnikyan,Oktemberyan,37787.0,40.13722222222222,44.0475,861.0
Armenia,VL,Pushkini Iernantck|Gezaldara,Pushkini Iernantck,37694.0,40.909166666666664,44.43472222222222,2065.76
Armenia,VL,Razdan,Razdan,37792.0,40.492777777777775,44.76111111111111,1765.0
Armenia,VL,Sevan,Sevan,37709.0,40.55,44.9333,1916.0
Armenia,VL,Sevan Ozero|Tsamakaberd,Sevan Ozero,37717.0,40.56527777777778,45.00833333333333,1917.23
Armenia,VL,Sevan|Semyonovka,Sevan,37708.0,40.65972222222222,44.89805555555556,2104.2
Armenia,VL,Shorja|Shorzha,Shorja,37802.0,40.50055555555556,45.27166666666667,1917.23
Armenia,VL,Sisian,Sisian / Stream,37897.0,39.52027777777778,46.02972222222222,1580.09
Armenia,VL,Spitak,Spitak,37695.0,40.8333,44.2667,1555.0
Armenia,VL,Stepanavan|Lori Berd,Stepanavan,37693.0,41.00194444444445,44.41277777777778,1397.23
Armenia,VL,Talin|T’alin,Talin,37772.0,40.38638888888889,43.893055555555556,1636.85
Armenia,VL,Tashir|Kalinino,Tashir,37618.0,41.11666666666667,44.27916666666667,1507.03
Armenia,VL,Tcahkahovit|Tsaghkahovit,Tcahkahovit,37690.0,40.62638888888889,44.221111111111114,2100.8
Armenia,VL,Tovuz|Yeghnajur,Tovuz,37642.0,41.1,43.55,333.0
Armenia,VL,Urcadzor|Chimankend,Urcadzor,37872.0,39.91972222222222,44.827222222222225,1063.92
Armenia,VL,Vorotani Lernantck|Ughedzor,Vorotani Lernantck,37880.0,39.69305555555555,45.711666666666666,2387.45
Armenia,VL,Yerevan|Davtashen,Yerevan,37789.0,40.195277777777775,44.51222222222222,1113.4
Armenia,VL,Yerevan|P’arak’ar,Yerevan,37788.0,40.15138888888889,44.403888888888886,860.0
Azerbaijan,-,Baku|Binǝ,Heydar Aliyev Intl AP|Bina Staraya|Bina Intl AP,37864.0,40.45,50.06666666666667,-5.0
Azerbaijan,-,Baku|Chërnyy Gorod,Baku / MET OBS,37850.0,40.3833,49.85,47.0
Azerbaijan,-,Julfa|Dzul'Fa|Culfa,Julfa,37947.0,38.95,45.63333333333333,714.0
Azerbaijan,-,Lankaran|Germatyuk,Lankaran / Stream,37985.0,38.733333333333334,48.833333333333336,-13.0
Azerbaijan,-,Mam,Mam,37848.0,40.033,48.5,235.0
Azerbaijan,-,Paragachay|Parağaçay,Paragachay,37946.0,39.11666666666667,45.983333333333334,2217.0
Azerbaijan,-,Qaraxanlı,Qaraxanlı,37637.0,41.017,45.65,374.0
Azerbaijan,-,Shaki|Stcheki|Qoxmuq,Shaki,37661.0,41.21666666666667,47.166666666666664,639.0
Azerbaijan,-,Shusha|Susa,Shusha,37899.0,39.766666666666666,46.75,1358.0
Azerbaijan,-,Sım,Sım,37988.0,38.5,48.633,536.0
Azerbaijan,-,Xǝlǝc,Xǝlǝc,37761.0,40.917,49.05,518.0
Azerbaijan,-,Yevlakh|Evlakh|Yevlax,Yevlakh AP,37747.0,40.61666666666667,47.15,13.0
Azerbaijan,-,Zardab|Badzhirovan,Zardab,37835.0,40.2,47.21666666666667,-6.0
Azerbaijan,AGA,Agstapha|Akstafa|Karagasanly,Agstapha AP,37639.0,41.13333333333333,45.416666666666664,331.0
Azerbaijan,AGA,Jeyranchel|Djeyrancelskaj-step'|Poylu,Jeyranchel,37636.0,41.3,45.46666666666667,410.0
Azerbaijan,AST,Astara,Astara / Stream,37989.0,38.45,48.88333333333333,-23.0
Azerbaijan,BA,Alyat|Alyaty,Alyat / Point,37923.0,39.96666666666667,49.4,-18.0
Azerbaijan,BA,Baku (Khurdalan)|Khodzhi-Gasan,Baku (Khurdalan),37851.0,40.416666666666664,49.78333333333333,81.0
Azerbaijan,BA,Baku|Maştağa,Zabrat AP,37853.0,40.5,49.983333333333334,-5.0
Azerbaijan,BA,Chilov Island|Jiloy,Chilov Island,37869.0,40.333333333333336,50.61666666666667,-17.0
Azerbaijan,BA,Mashtaga|Maştağa,Mashtaga,37860.0,40.53333333333333,50.0,27.0
Azerbaijan,BA,Neft Dashlary|Jiloy,Neft Dashlary,37861.0,40.233333333333334,50.81666666666667,-17.0
Azerbaijan,BA,Pirallahi|Artyom,Pirallahi,37866.0,40.46666666666667,50.31666666666667,-26.0
Azerbaijan,BA,Puta,Puta,37856.0,40.3,49.7,8.0
Azerbaijan,BA,Shubany|Şubanı,Shubany,37852.0,40.36666666666667,49.766666666666666,237.0
Azerbaijan,BAR,Boyat|Bǝrdǝ,Boyat,37832.0,40.36666666666667,47.11666666666667,67.0
Azerbaijan,BEY,Zdanovsk|Dünyamalılar,Beylagan AD,37905.0,39.766666666666666,47.75,69.0
Azerbaijan,BIL,Bilasuvar|Zyud Island|Pushkino,Bilasuvar,37972.0,39.46666666666667,48.55,2.0
Azerbaijan,DAS,Dashkasan|Qazaxyolçular,Dashkasan,37816.0,40.46666666666667,46.083333333333336,1655.0
Azerbaijan,DAS,Shamkir Gyol-Gyol|Tapan,Shamkir Gyol-Gyol,37813.0,40.5,45.88333333333333,2475.0
Azerbaijan,EZC,Gyoytapa|Prishib|Lenino,Gyoytapa,37978.0,39.7,48.6,2.0
Azerbaijan,FUZ,Fizuli,Fizuli,37907.0,39.6,47.15,439.0
Azerbaijan,GAD,Kedabek|Zakhmetkend,Kedabek,37729.0,40.68333333333333,45.81666666666667,1480.0
Azerbaijan,GOR,Naftalan Airport|Goranboy,Naftalan Airport,37746.0,40.6,46.8,199.0
Azerbaijan,GOY,Geokchai|Göyçay,Geokchai / Stream,37749.0,40.65,47.75,94.0
Azerbaijan,HAC,Gazimammad|Dagkhilya,Gazimammad AD,37849.0,40.016666666666666,48.916666666666664,-7.0
Azerbaijan,IMI,Imishly|Imishli,Imishly,37914.0,39.86666666666667,48.05,-3.0
Azerbaijan,ISM,Ismailly|Mican,Ismailly,37750.0,40.78333333333333,48.13333333333333,549.0
Azerbaijan,KAL,Istisu|Bagyrsag,Istisu,37883.0,39.93333333333333,45.96666666666667,2294.0
Azerbaijan,KUR,Kjurdamir|Atakişili,Kjurdamir,37844.0,40.333333333333336,48.166666666666664,2.0
Azerbaijan,LAC,Lachin|Koynashen,Lachin,37898.0,39.65,46.53333333333333,1094.0
Azerbaijan,LER,Kalvaz|Khiveri,Kalvaz,37952.0,38.666666666666664,48.38333333333333,1830.0
Azerbaijan,LER,Lerik,Lerik,37984.0,38.766666666666666,48.4,1113.0
Azerbaijan,MI,Mingecaur|Mingǝçevir,Mingecaur,37744.0,40.766666666666666,47.05,93.0
Azerbaijan,NEF,Neftchala|Karavelli,Neftchala,37925.0,39.4,49.25,-25.0
Azerbaijan,NX,Nakchivan|Nakhchivan,Nakchivan,37936.0,39.2,45.416666666666664,885.0
Azerbaijan,NX,Ordubad|Yukhary Andamich,Ordoubat,37957.0,38.916666666666664,46.016666666666666,785.0
Azerbaijan,NX,Shahbuz|Şahbuz,Shahbuz,37941.0,39.4,45.56666666666667,1199.0
Azerbaijan,NX,Sharur|Norashen,Sharur,37877.0,39.55,44.96666666666667,813.0
Azerbaijan,OGU,Oguz|Vartaşenqışlaq,Oguz,37668.0,41.06666666666667,47.46666666666667,583.0
Azerbaijan,QAB,Vartashen|Qutqashen,Vartashen,37740.0,40.983333333333334,47.86666666666667,679.0
Azerbaijan,QAX,Saribash|Sarıbaş,Saribash,37590.0,41.53333333333333,47.06666666666667,1790.0
Azerbaijan,QBA,Giriz|Qrız,Giriz,37674.0,41.21666666666667,48.233333333333334,2071.0
Azerbaijan,QBA,Khaltan|Nyutakh,Khaltan,37677.0,41.0,48.7,1104.0
Azerbaijan,QBA,Khinalig|Xınalıq,Khinalig,37676.0,41.18333333333333,48.13333333333333,2301.0
Azerbaijan,QBA,Kuba|Quba,Kuba,37675.0,41.36666666666667,48.516666666666666,550.0
Azerbaijan,QOB,Shemakha|Mǝrǝzǝ,Shemakha,37756.0,40.53333333333333,48.93333333333333,755.0
Azerbaijan,SAB,Sabirabad,Sabirabad,37843.0,40.016666666666666,48.46666666666667,-17.0
Azerbaijan,SAL,Salyan|Kür Qaraqaşlı,Salyan,37913.0,39.583333333333336,48.96666666666667,-22.0
Azerbaijan,SAT,Jafarkhan|Ukrainskiye Otruba,Jafarkhan,37912.0,39.93333333333333,48.53333333333333,-16.0
Azerbaijan,SKR,Shamkir|Şǝmkir,Shamkir,37734.0,40.833333333333336,46.03333333333333,404.0
Azerbaijan,SM,Sumgait|Sumqayit,Sumgait / Stream,37769.0,40.6,49.63333333333333,-20.0
Azerbaijan,SMI,Maraza|Şamaxı,Maraza,37759.0,40.63333333333333,48.63333333333333,902.0
Azerbaijan,SMX,Ganja|Gyandzha|Gyanca|Quşqara,Ganja Intl APT|Gyandzha APT|Gyanca APT,37736.0,40.733333333333334,46.4,327.0
Azerbaijan,SMX,Kirovabad|Tatly,Kirovabad,37735.0,40.71666666666667,46.416666666666664,309.0
Azerbaijan,TAR,Mirbasir|Zolgeran,Mirbasir,37831.0,40.35,47.016666666666666,226.0
Azerbaijan,XAC,Hacmas|Qalaqan,Hacmas,37673.0,41.416666666666664,48.88333333333333,27.0
Azerbaijan,XAN,Gyoy-Gyol|Toğanalı,Gyoy-Gyol,37825.0,40.416666666666664,46.333333333333336,1606.0
Azerbaijan,XCI,Agdam|Sardarashen,Agdam AGCM,37893.0,39.983333333333334,46.75,250.0
Azerbaijan,XCI,Khojaly Airport|Xocalı,Khojaly Airport,37896.0,39.9,46.78333333333333,612.0
Azerbaijan,XCI,Stepanakert|Sardarashen,Stepanakert,37895.0,39.983333333333334,46.75,827.0
Azerbaijan,XIZ,Konagkend|Altıağac,Konagkend,37753.0,40.86666666666667,48.93333333333333,1099.0
Azerbaijan,XIZ,Nabran,Nabran,37670.0,41.78333333333333,48.7,-16.0
Azerbaijan,XVD,Khojavand|Novyy Karanlug,Khojavand,37901.0,39.78333333333333,47.1,414.0
Azerbaijan,YAR,Yardimli|Bozayran,Yardimli,37981.0,38.9,48.25,792.0
Azerbaijan,ZAN,Minjivan|Dellyakli,Minjivan,37968.0,39.0,46.666666666666664,312.0
Azerbaijan,ZAQ,Alibay|Meşleş,Alibay,37579.0,41.65,46.71666666666667,1747.0
Azerbaijan,ZAQ,Danachy|Danaçı,Danachy,37578.0,41.55,46.4167,202.0
Azerbaijan,ZAQ,Zakataly|Okhakhdere,Zakataly,37575.0,41.666666666666664,46.65,487.0
Burundi,BJ,Bujumbura|Murukaramu,Bujumbura,64390.0,-3.316666666666667,29.316666666666666,783.0
Burundi,BM,Bujumbura,Bujumbura Melchior Ndadaye INTL AP,64392.0,-3.32,29.32,783.0
Burundi,CI,Cibitoke,Cibitoke,64398.0,-2.88,29.12,941.0
Burundi,GI,Gitega,Gitega,64391.0,-3.423333,29.923333,1645.0
Burundi,KY,Kayanza,Kayanza,64399.0,-2.93,29.61,1935.0
Burundi,MU,Muramvya,Muramvya,64395.0,-3.26,29.61,1893.0
Burundi,MY,Muhinga|Nyabihanga,Muhinga,64397.0,-2.8333333333333335,30.333333333333332,1755.0
Burundi,RT,Rutana,Rutana,64396.0,-4.0,30.1,1308.0
Burundi,RY,Ruyigi,Ruyigi,64393.0,-3.47,30.25,1592.0
Bangladesh,32,Dhaka|Dacca|Solpur,Kurmitola/Zia Intl,41922.0,23.85,90.4,9.0
Bangladesh,32,Dhaka|Dacca|Tejteri Bāzār,Tejgaon/Military,41923.0,23.766666666666666,90.38333333333334,8.0
Bangladesh,32,Faridpur|Guha Lakshmipur,Faridpur,41916.0,23.617,89.85,12.0
Bangladesh,32,Farodpur|Farīdpur,Farodpur,41929.0,23.6,89.85,8.0
Bangladesh,32,Jamalpur|Jamālpur,Jamalpur,41884.0,24.933333333333334,89.95,18.0
Bangladesh,32,Joydevpur|Chhota Deora,Joydevpur,41921.0,23.983333333333334,90.41666666666667,12.0
Bangladesh,32,Madaripur|Ghātmājhi,Madaripur,41928.0,23.167,90.183,16.0
Bangladesh,32,Madaripur|Ghātmājhi,Madaripur,41939.0,23.166666666666668,90.18333333333334,7.0
Bangladesh,32,Mymensingh|Baera Bhāluka,Mymensingh,41886.0,24.716666666666665,90.43333333333334,18.0
Bangladesh,32,Tangail|Tāngāil,Tangail,41909.0,24.25,89.93333333333334,17.0
Bangladesh,46,Chuadanga|Teyepur,Chuadanga,41926.0,23.65,88.81666666666666,10.0
Bangladesh,46,Jessore|Mādghopa,Jessore AP,41936.0,23.183333333333334,89.16666666666667,6.0
Bangladesh,46,Khulna|Jhārbhānga,Khulna,41947.0,22.783333333333335,89.53333333333333,3.0
Bangladesh,46,Khulna|Sulpur,Khulna,41931.0,22.85,89.567,10.0
Bangladesh,46,Mongla|Chālna,Mongla,41958.0,22.6,89.5,8.0
Bangladesh,46,Satkhira|Palāspol,Satkhira,41946.0,22.716666666666665,89.08333333333333,4.0
Bangladesh,-,Barisal|Gauasar,Barisal,41932.0,22.717,90.367,12.0
Bangladesh,-,Barisal|Kāgāsura,Barisal,41950.0,22.75,90.36666666666666,3.0
Bangladesh,-,Bhola,Bhola,41937.0,22.683,90.65,15.0
Bangladesh,-,Bhola,Bhola,41951.0,22.683333333333334,90.65,4.0
Bangladesh,-,Chandpur|Dāsdi,Chandpur,41941.0,23.266666666666666,90.7,6.0
Bangladesh,-,Comilla|Unāisār,Comilla,41933.0,23.433333333333334,91.18333333333334,9.0
Bangladesh,-,Feni|Maheshpur,Feni,41935.0,23.0,91.4,9.0
Bangladesh,-,Feni|Ruhitia,Feni,41943.0,23.033333333333335,91.41666666666667,6.0
Bangladesh,-,Hatia|Nalchira,Hatia,41963.0,22.433333333333334,91.1,2.0
Bangladesh,-,Maijdicourt,Maijdicourt,41953.0,22.866666666666667,91.1,5.0
Bangladesh,-,"Saint Martin, Cox's Bazar","Saint Martin, Cox's Bazar",41955.0,20.602777777777778,92.32833333333333,7.0
Bangladesh,-,Srimangal,Srimangal,41915.0,24.3,91.73333333333333,22.0
Bangladesh,-,Sylhet|Dhopāgul,Sylhet AP,41890.0,24.966666666666665,91.88333333333334,15.2
